SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR21-01382977,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/05/2021 11:58:10 AM,08/05/2021 01:45:10 PM,08/05/2021 01:45:10 PM,1756 W LAWRENCE AVE,,,60640,1756,W,LAWRENCE,AVE,false,false,,,3,47,,L010,3,20,2032,32,,11,5,8,1163781.941947,1931987.790238,41.969015042,-87.673162313,"(41.969015042361335, -87.67316231300781)",15,31,22616,610,18,47
SR21-01381692,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/05/2021 10:16:28 AM,08/11/2021 02:55:05 PM,08/11/2021 02:55:05 PM,225 W 89TH ST,,,60620,225,W,89TH,ST,false,false,,,49,21,,P043,3,06,0634,44,,10,5,8,1176316.27579,1845809.119169,41.732260254,-87.629670736,"(41.73226025430743, -87.6296707359873)",59,45,21554,187,13,21
SR21-01380252,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/05/2021 08:20:32 AM,08/10/2021 08:55:05 AM,08/10/2021 08:55:05 AM,2515 W NORTH AVE,,,60647,2515,W,NORTH,AVE,false,false,,,24,1,,J019,2,14,1423,25,,8,5,8,1159283.223332,1910463.897084,41.910046023,-87.690297704,"(41.910046023194944, -87.69029770383321)",4,25,22535,302,41,1
SR21-01380216,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/05/2021 08:15:20 AM,08/11/2021 04:40:04 PM,08/11/2021 04:40:04 PM,2504 W DIVISION ST,,,60622,2504,W,DIVISION,ST,false,false,,,24,26,,J019,2,14,1423,20,,8,5,8,1159421.642742,1907998.287346,41.903277344,-87.689857153,"(41.90327734379631, -87.68985715261873)",4,25,21560,302,49,26
SR21-01377638,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/04/2021 04:36:13 PM,08/26/2021 10:10:05 AM,08/26/2021 10:10:05 AM,945 W HURON ST,,,60642,945,W,HURON,ST,false,false,,,24,27,,N021,1,12,1214,1,,16,4,8,1169803.442721,1905004.437143,41.894842006,-87.651810147,"(41.89484200556359, -87.65181014733761)",49,25,22620,522,46,27
SR21-01376764,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/04/2021 03:04:37 PM,08/04/2021 03:50:04 PM,08/04/2021 03:50:04 PM,7908 S EXCHANGE AVE,,,60617,7908,S,EXCHANGE,AVE,false,false,,,46,7,,X041,2,04,0422,21,,15,4,8,1197197.42574,1853037.665872,41.751602033,-87.552935329,"(41.751602032545534, -87.55293532866733)",25,42,21202,505,37,5
SR21-01376605,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,08/04/2021 02:50:32 PM,08/04/2021 04:00:05 PM,08/04/2021 04:00:05 PM,4521 N KILDARE AVE,,,60630,4521,N,KILDARE,AVE,false,false,,,16,39,,F011,2,17,1722,19,,14,4,8,1146865.304759,1929792.289191,41.963331263,-87.735421265,"(41.963331263427605, -87.73542126493224)",48,16,21869,363,38,39
SR21-01376012,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/04/2021 02:00:04 PM,08/05/2021 04:20:09 PM,08/05/2021 04:20:09 PM,2710 W TOUHY AVE,,,60645,2710,W,TOUHY,AVE,false,false,,,2,50,,J004,1,24,2411,1,,14,4,8,1156949.358292,1947654.1987,42.012146082,-87.697858197,"(42.01214608215456, -87.69785819663367)",12,20,22528,359,27,50
SR21-01375489,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/04/2021 01:13:09 PM,08/05/2021 04:20:07 PM,08/05/2021 04:20:07 PM,4142 W CHICAGO AVE,,,60651,4142,W,CHICAGO,AVE,false,false,,,23,37,,F020,1,11,1111,8,,13,4,8,1148438.882118,1905113.086348,41.895579029,-87.730273909,"(41.89557902870074, -87.73027390873229)",5,24,4299,99,45,37
SR21-01374723,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/04/2021 12:03:48 PM,08/12/2021 09:50:05 AM,08/12/2021 09:50:05 AM,7311 W ROSCOE ST,,,60634,7311,W,ROSCOE,ST,false,false,,,17,29,,X114,3,16,1631,32,,12,4,8,1126680.989984,1921625.686778,41.941283663,-87.80981691,"(41.941283662925976, -87.80981690974741)",52,17,22254,458,7,38
SR21-01374239,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/04/2021 11:18:21 AM,08/05/2021 10:06:31 AM,08/05/2021 10:06:31 AM,1717 N ORLEANS ST,,,60614,1717,N,ORLEANS,ST,false,false,,,7,43,,P018,1,18,1814,19,,11,4,8,1173720.971204,1911798.875708,41.913400006,-87.637219765,"(41.9134000061458, -87.63721976510944)",16,68,21190,271,34,43
SR21-01369640,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/03/2021 05:04:13 PM,08/09/2021 08:40:07 AM,08/09/2021 08:40:07 AM,3347 W 71ST ST,,,60629,3347,W,71ST,ST,false,false,,,66,17,,H039,3,08,0831,1,,17,3,8,1155104.403646,1857244.417896,41.764090206,-87.707074498,"(41.76409020593408, -87.70707449807719)",58,64,21867,349,31,17
SR21-01369470,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Open,Internet,08/03/2021 04:39:30 PM,08/20/2021 10:15:05 AM,,305 N ADA ST,,,60607,305,N,ADA,ST,false,false,,,28,27,,M022,1,12,1215,33,,16,3,8,1167386.970721,1902065.187084,41.886828822,-87.660769756,"(41.88682882165052, -87.66076975638289)",44,29,14917,63,46,27
SR21-01368285,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/03/2021 02:38:48 PM,08/03/2021 02:55:08 PM,08/03/2021 02:55:08 PM,22 W WASHINGTON ST,,,60602,22,W,WASHINGTON,ST,false,false,,,32,42,,P022,1,01,0111,10,,14,3,8,1176131.623151,1900852.377501,41.883308243,-87.628693929,"(41.883308242587916, -87.62869392881474)",41,38,14310,92,36,34
SR21-01361907,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/02/2021 06:47:19 PM,03/29/2022 12:20:16 PM,03/29/2022 12:20:16 PM,2630 W LEXINGTON ST,,,60612,2630,W,LEXINGTON,ST,false,false,,,27,28,,J024,3,11,1135,29,,18,2,8,1158813.343813,1896613.004349,41.872047596,-87.692403928,"(41.87204759561596, -87.69240392820801)",28,28,21184,38,23,28
SR21-01361176,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/02/2021 04:53:00 PM,08/05/2021 03:30:05 PM,08/05/2021 03:30:05 PM,750 W GARFIELD BLVD,,,60609,750,W,GARFIELD,BLVD,false,false,,,61,20,,O034,3,09,0935,6,,16,2,8,1172020.782365,1868398.396129,41.794343318,-87.644744468,"(41.79434331793597, -87.64474446761847)",37,59,21559,84,4,16
SR21-01359746,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/02/2021 02:42:49 PM,08/04/2021 04:35:06 PM,08/04/2021 04:35:06 PM,6315 N MILWAUKEE AVE,,,60646,6315,N,MILWAUKEE,AVE,false,false,,,10,39,,A007,1,16,1611,20,,14,2,8,1133069.361222,1941502.220646,41.995717369,-87.785869876,"(41.995717368843486, -87.78586987565704)",18,36,22532,656,38,39
SR21-01358008,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/02/2021 12:24:38 PM,08/15/2021 06:25:08 PM,08/15/2021 06:25:08 PM,1906 W IRVING PARK RD,,,60613,1906,W,IRVING PARK,RD,false,false,,,5,47,,L012,1,19,1912,12,,12,2,8,1162866.033174,1926667.44492,41.954435084,-87.676680007,"(41.95443508416519, -87.67668000656117)",53,46,21186,622,18,47
SR21-01357510,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/02/2021 11:45:45 AM,08/03/2021 02:40:05 PM,08/03/2021 02:40:05 PM,1550 N KINGSBURY ST,,,60642,1550,N,KINGSBURY,ST,false,false,,,8,27,,N019,2,18,1822,37,,11,2,8,1169447.047138,1910325.987507,41.90945243,-87.652964075,"(41.9094524300545, -87.65296407533218)",49,37,22620,108,46,27
SR21-01357431,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,08/02/2021 11:39:30 AM,08/02/2021 04:35:06 PM,08/02/2021 04:35:06 PM,3857 S DR MARTIN LUTHER KING JR DR,,,60653,3857,S,DR MARTIN LUTHER KING JR,DR,false,false,,,35,4,,R030,1,02,0212,30,,11,2,8,1179504.449207,1879262.962704,41.823988848,-87.616970237,"(41.82398884757096, -87.61697023746541)",36,1,4301,222,10,9
SR21-01355137,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Open,Internet,08/02/2021 08:39:03 AM,12/02/2022 01:06:00 PM,,2637 W 23RD PL,,,60608,2637,W,23RD,PL,false,false,,,30,25,,J027,3,10,1034,10,,8,2,8,1158997.391499,1888224.538125,41.849025004,-87.69195828,"(41.84902500439651, -87.69195827980197)",43,32,14920,263,1,25
SR21-01355099,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Open,Internet,08/02/2021 08:35:20 AM,12/02/2022 01:06:00 PM,,2631 W 23RD PL,,,60608,2631,W,23RD,PL,false,false,,,30,25,,J027,3,10,1034,10,,8,2,8,1159069.370005,1888232.6604,41.849045817,-87.691693888,"(41.849045817311016, -87.69169388800809)",43,32,14920,263,1,25
SR21-01351472,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,08/01/2021 02:09:06 PM,02/10/2022 02:11:32 PM,02/10/2022 02:11:32 PM,7115 S KEDZIE AVE,,,60629,7115,S,KEDZIE,AVE,false,false,,,66,18,,I039,3,08,0831,39,,14,1,8,1156349.391928,1857165.538896,41.763848785,-87.702513394,"(41.76384878546804, -87.70251339421328)",58,64,21867,349,30,18
SR21-01347982,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/31/2021 05:43:00 PM,08/02/2021 01:40:05 PM,08/02/2021 01:40:05 PM,4024 W MADISON ST,,,60624,4024,W,MADISON,ST,false,false,,,26,28,,F022,1,11,1115,24,,17,7,7,1149459.564806,1899854.337823,41.881128706,-87.726661697,"(41.88112870593874, -87.72666169707756)",30,27,21572,659,23,28
SR21-01347756,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/31/2021 05:10:24 PM,08/02/2021 11:15:05 AM,08/02/2021 11:15:05 AM,757 N MICHIGAN AVE,,,60611,757,N,MICHIGAN,AVE,false,false,,,8,2,,Q021,3,18,1833,10,,17,7,7,1177302.31967,1905642.374329,41.896425781,-87.624249755,"(41.896425780862074, -87.62424975474721)",6,37,21182,158,11,2
SR21-01346680,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/31/2021 01:20:54 PM,08/05/2021 04:15:06 PM,08/05/2021 04:15:06 PM,4008 S CALIFORNIA AVE,,,60632,4008,S,CALIFORNIA,AVE,false,false,,,58,12,,I031,2,09,0921,20,,13,7,7,1158278.551163,1877899.621609,41.820706926,-87.694878153,"(41.82070692574477, -87.6948781532328)",56,55,22248,196,1,12
SR21-01344390,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,07/30/2021 11:41:11 PM,08/04/2021 04:35:04 PM,08/04/2021 04:35:04 PM,3443 N MILWAUKEE AVE,,,60641,3443,N,MILWAUKEE,AVE,false,false,,,16,30,,F014,3,17,1731,28,,23,6,7,1147971.144003,1922747.787781,41.943979346,-87.731537309,"(41.943979346040095, -87.73153730916947)",21,16,22618,329,21,30
SR21-01342204,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/30/2021 03:27:13 PM,08/02/2021 03:35:11 PM,08/02/2021 03:35:11 PM,4843 W ERIE ST,,,60644,4843,W,ERIE,ST,false,false,,,25,37,,D021,3,15,1532,30,,15,6,7,1143759.746761,1903862.111997,41.892235175,-87.747490854,"(41.8922351748164, -87.74749085360662)",32,26,22216,695,45,37
SR21-01341918,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/30/2021 02:53:58 PM,08/05/2021 11:20:05 PM,08/05/2021 11:20:05 PM,3636 W 62ND ST,,,60629,3636,W,62ND,ST,false,false,,,65,23,,G036,2,08,0823,7,,14,6,7,1153019.317366,1863322.473458,41.780810752,-87.714556642,"(41.78081075198412, -87.7145566417813)",58,63,21867,339,6,23
SR21-01340785,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/30/2021 12:57:23 PM,08/04/2021 09:35:05 AM,08/04/2021 09:35:05 AM,3500 W MONTROSE AVE,,,60618,3500,W,MONTROSE,AVE,false,false,,,14,35,,H011,2,17,1723,20,,12,6,7,1152217.753717,1929102.993633,41.961335614,-87.71576027,"(41.9613356138181, -87.71576026975735)",20,14,21538,24,12,33
SR21-01340470,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/30/2021 12:22:38 PM,08/22/2021 04:25:06 PM,08/22/2021 04:25:06 PM,222 W 33RD ST,,,60616,222,W,33RD,ST,false,false,,,34,11,,P029,1,09,0915,32,,12,6,7,1175157.828474,1883089.544635,41.834587658,-87.632801916,"(41.834587657672486, -87.63280191637462)",40,35,21194,376,48,7
SR21-01340458,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/30/2021 12:20:37 PM,08/22/2021 04:20:05 PM,08/22/2021 04:20:05 PM,3247 S SHIELDS AVE,,,60616,3247,S,SHIELDS,AVE,false,false,,,34,11,,P029,1,09,0915,32,,12,6,7,1174559.401726,1883212.125145,41.8349374,-87.634994033,"(41.83493739998273, -87.6349940325558)",40,35,21194,376,48,7
SR21-01340428,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/30/2021 12:19:49 PM,08/22/2021 04:25:04 PM,08/22/2021 04:25:04 PM,3237 S SHIELDS AVE,,,60616,3237,S,SHIELDS,AVE,false,false,,,34,11,,P029,1,09,0915,32,,12,6,7,1174497.737963,1883331.176056,41.835265461,-87.635216743,"(41.83526546108487, -87.63521674288425)",40,35,21194,376,48,7
SR21-01339391,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/30/2021 10:53:12 AM,07/30/2021 01:10:05 PM,07/30/2021 01:10:05 PM,810 W ARMITAGE AVE,,,60614,810,W,ARMITAGE,AVE,false,false,,,7,43,,N017,1,18,1812,7,,10,6,7,1170478.701541,1913571.636393,41.918336148,-87.64907913,"(41.91833614823577, -87.64907912989854)",16,68,21190,744,34,43
SR21-01338760,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,07/30/2021 09:58:10 AM,08/20/2021 03:50:06 PM,08/20/2021 03:50:06 PM,1807 W NORTH AVE,,,60622,1807,W,NORTH,AVE,false,false,,,24,2,,L019,2,14,1424,25,,9,6,7,1164011.38075,1910621.159486,41.91037898,-87.672923928,"(41.910378980310234, -87.67292392791201)",4,25,21560,482,11,1
SR21-01338755,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Open,Phone Call,07/30/2021 09:57:23 AM,12/02/2022 01:05:57 PM,,5815 S ROCKWELL ST,,,60629,5815,S,ROCKWELL,ST,false,false,,,63,15,,J035,2,08,0824,23,,9,6,7,1160110.847096,1865937.452191,41.787843639,-87.688485627,"(41.78784363879693, -87.68848562656596)",58,61,21867,112,2,15
SR21-01337856,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,07/30/2021 08:29:39 AM,08/06/2021 04:48:40 PM,08/03/2021 10:50:11 AM,330 W ONTARIO ST,,,60654,330,W,ONTARIO,ST,false,false,,,8,42,,P021,3,18,1831,39,,8,6,7,1173850.128447,1904432.07556,41.893182246,-87.636964969,"(41.893182245804816, -87.63696496893698)",55,37,4446,652,36,42
SR21-01336856,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/29/2021 11:32:16 PM,08/02/2021 03:30:06 PM,08/02/2021 03:30:07 PM,3916 W FULLERTON AVE,,,60647,3916,W,FULLERTON,AVE,false,false,,,22,31,,G016,2,25,2524,39,,23,5,7,1149776.404115,1915779.437869,41.924822629,-87.725083654,"(41.92482262884727, -87.72508365350784)",1,23,22535,186,17,35
SR21-01336818,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,07/29/2021 11:12:34 PM,08/09/2021 08:25:04 AM,08/09/2021 08:25:04 AM,4656 W 87TH ST,,,60652,4656,W,87TH,ST,false,false,,,70,18,,E042,3,08,0834,28,,23,5,7,1146684.143593,1846528.539422,41.734847985,-87.738208877,"(41.734847984972085, -87.73820887699547)",8,69,4300,197,30,18
SR21-01335645,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/29/2021 06:20:14 PM,07/30/2021 01:25:04 PM,07/30/2021 01:25:04 PM,7959 S ELIZABETH ST,,,60620,7959,S,ELIZABETH,ST,false,false,,,71,21,,M041,1,06,0612,54,,18,5,7,1169455.391158,1851781.289164,41.748799898,-87.654632513,"(41.74879989784597, -87.65463251277215)",59,70,21554,575,13,17
SR21-01335253,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Open,Phone Call,07/29/2021 05:13:57 PM,12/02/2022 01:05:57 PM,,3639 W DIVISION ST,,,60651,3639,W,DIVISION,ST,false,false,,,23,36,,G020,1,11,1112,24,,17,5,7,1151745.343572,1907633.56791,41.902431062,-87.718063563,"(41.90243106227035, -87.71806356337919)",5,24,4299,456,46,36
SR21-01335197,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,07/29/2021 05:03:11 PM,08/10/2021 03:10:10 PM,08/10/2021 03:10:10 PM,3723 N LAKEWOOD AVE,,,60613,3723,N,LAKEWOOD,AVE,false,false,,,6,44,,M013,2,19,1923,32,,17,5,7,1167036.91127,1924972.391356,41.949695065,-87.661396162,"(41.9496950653053, -87.66139616169278)",53,57,21186,728,25,44
SR21-01334227,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/29/2021 03:13:49 PM,07/29/2021 04:10:04 PM,07/29/2021 04:10:04 PM,3131 N DAVLIN CT,,,60618,3131,N,DAVLIN,CT,false,false,,,21,30,,G015,2,25,2523,25,,15,5,7,1150222.700799,1920506.943097,41.937786611,-87.723320156,"(41.93778661063263, -87.7233201557843)",39,22,21538,215,21,31
SR21-01331052,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,07/29/2021 10:56:05 AM,07/29/2021 04:20:04 PM,07/29/2021 04:20:04 PM,6315 S HAMILTON AVE,,,60636,6315,S,HAMILTON,AVE,false,false,,,67,16,,K037,2,07,0726,21,,10,5,7,1163187.286389,1862633.661451,41.778713728,-87.677297945,"(41.77871372801673, -87.67729794454353)",23,65,22257,282,2,16
SR21-01327802,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/29/2021 12:59:58 AM,07/29/2021 04:00:12 PM,07/29/2021 04:00:12 PM,3530 N CLARK ST,,,60657,3530,N,CLARK,ST,false,false,,,6,44,,N014,2,19,1924,38,,0,5,7,1168493.942575,1923746.056774,41.946298482,-87.656075947,"(41.946298481938015, -87.65607594731765)",22,57,4449,211,25,44
SR21-01327734,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/29/2021 12:00:27 AM,07/29/2021 04:15:04 PM,07/29/2021 04:15:04 PM,2746 W 59TH ST,,,60629,2746,W,59TH,ST,false,false,,,63,16,,J035,2,08,0824,23,,0,5,7,1158895.512004,1865475.40139,41.786600634,-87.692954415,"(41.78660063410986, -87.69295441535773)",58,61,21867,112,2,15
SR21-01327149,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/28/2021 08:03:17 PM,07/29/2021 03:50:14 PM,07/29/2021 03:50:14 PM,2411 W 55TH ST,,,60609,2411,W,55TH,ST,false,false,,,63,15,,J035,2,09,0923,3,,20,4,7,1161304.56101,1868147.780626,41.793884421,-87.684047532,"(41.79388442122757, -87.684047531768)",56,61,14924,778,3,15
SR21-01325566,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/28/2021 03:34:43 PM,12/09/2021 01:49:38 PM,12/09/2021 01:49:38 PM,107 E CERMAK RD,,,60616,107,E,CERMAK,RD,false,false,,,33,3,,Q027,3,01,0132,17,,15,4,7,1177648.37982,1889766.438314,41.852853441,-87.623460998,"(41.85285344060796, -87.62346099798874)",40,34,21194,193,9,8
SR21-01325159,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/28/2021 02:52:05 PM,08/02/2021 03:35:08 PM,08/02/2021 03:35:08 PM,2135 N SAWYER AVE,,,60647,2135,N,SAWYER,AVE,false,false,,,22,26,,H017,1,14,1413,34,,14,4,7,1154228.233796,1914144.70769,41.920248975,-87.708769304,"(41.920248974992724, -87.70876930429773)",1,23,22535,321,49,35
SR21-01324277,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,07/28/2021 01:45:51 PM,08/08/2021 11:20:04 PM,08/08/2021 11:20:04 PM,1846 W 35TH ST,,,60609,1846,W,35TH,ST,false,false,,,59,12,,L029,1,09,0912,5,,13,4,7,1164403.212596,1881499.527794,41.830458381,-87.672308326,"(41.8304583809466, -87.67230832612219)",43,56,14924,192,1,7
SR21-01322619,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,07/28/2021 11:20:56 AM,08/04/2021 08:45:06 AM,08/04/2021 08:45:06 AM,5910 N CLARK ST,,,60660,5910,N,CLARK,ST,false,false,,,77,40,,L008,1,20,2012,22,,11,4,7,1164454.846683,1939229.387618,41.988871984,-87.67048201,"(41.98887198384606, -87.67048201015632)",14,76,4451,538,24,40
SR21-01321785,Business Complaints,RBL,Fire,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/28/2021 10:18:38 AM,08/02/2021 08:30:21 AM,08/02/2021 08:30:21 AM,131 E 115TH ST,,,60628,131,E,115TH,ST,false,false,,,53,9,,Q050,3,05,0532,31,,10,4,7,1179226.939778,1828584.215804,41.684927001,-87.619530874,"(41.68492700089148, -87.6195308738903)",19,50,21861,229,43,11
SR21-01320975,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,07/28/2021 09:19:23 AM,08/02/2021 10:15:12 AM,08/02/2021 10:15:12 AM,3314 W 55TH ST,,,60632,3314,W,55TH,ST,false,false,,,63,14,,H034,2,08,0822,15,,9,4,7,1155133.618026,1868044.945283,41.793727894,-87.706678939,"(41.79372789398771, -87.70667893871598)",56,61,22248,776,8,14
SR21-01320843,Business Complaints,RBL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,07/28/2021 09:10:09 AM,10/19/2021 12:20:04 PM,10/19/2021 12:20:04 PM,1935 E 79TH ST,,,60649,1935,E,79TH,ST,false,false,,,46,8,,U041,1,04,0414,24,,9,4,7,1190649.392575,1852875.986091,41.751318845,-87.576935545,"(41.75131884486609, -87.57693554450825)",25,42,22538,507,35,10
SR21-01320645,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/28/2021 08:54:14 AM,08/03/2021 08:50:08 AM,08/03/2021 08:50:08 AM,5326 N NASHVILLE AVE,,,60656,5326,N,NASHVILLE,AVE,false,false,,,10,45,,Z109,1,16,1613,46,,8,4,7,1131512.393229,1935139.537826,41.978284753,-87.791745332,"(41.97828475278179, -87.79174533211935)",31,36,4448,699,50,41
SR21-01318417,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/27/2021 08:03:55 PM,07/28/2021 12:30:05 PM,07/28/2021 12:30:05 PM,9002 S DR MARTIN LUTHER KING JR DR,,,60619,9002,S,DR MARTIN LUTHER KING JR,DR,false,false,,,44,9,,Q043,3,06,0633,48,,20,3,7,1180481.756094,1845342.24563,41.730884634,-87.614425198,"(41.730884633611375, -87.61442519787327)",61,40,21546,428,43,4
SR21-01316338,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/27/2021 02:51:34 PM,07/28/2021 03:45:06 PM,07/28/2021 03:45:07 PM,7158 S WESTERN AVE,,,60636,7158,S,WESTERN,AVE,false,false,,,66,18,,J039,3,08,0832,5,,14,3,7,1161524.000904,1856895.910315,41.763003184,-87.683554622,"(41.7630031841403, -87.6835546220574)",58,64,22257,333,30,17
SR21-01316048,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/27/2021 02:24:08 PM,08/02/2021 08:30:18 AM,08/02/2021 08:30:18 AM,2548 E 79TH ST,,,60649,2548,E,79TH,ST,false,false,,,43,7,,W040,2,04,0421,16,,14,3,7,1194758.441568,1853159.582577,41.751996941,-87.56186886,"(41.75199694052239, -87.56186886043378)",24,39,22538,246,37,5
SR21-01316047,Business Complaints,RBL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,07/27/2021 02:24:02 PM,07/27/2021 03:15:04 PM,07/27/2021 03:15:04 PM,4039 W 63RD ST,,,60629,4039,W,63RD,ST,false,false,,,65,23,,F037,1,08,0813,30,,14,3,7,1150358.131143,1862423.513052,41.778395997,-87.724336528,"(41.778395997010094, -87.72433652772794)",58,63,21867,6,6,13
SR21-01316018,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,07/27/2021 02:20:40 PM,08/02/2021 08:55:10 AM,08/02/2021 08:55:10 AM,7240 S OAKLEY AVE,,,60636,7240,S,OAKLEY,AVE,false,false,,,66,18,,K039,3,08,0832,5,,14,3,7,1162319.887177,1856424.176568,41.761692144,-87.680650661,"(41.76169214379425, -87.68065066097726)",23,64,22257,333,30,18
SR21-01314089,Business Complaints,RBL,Alderman,BACP - Business Affairs and Consumer Protection,Completed,Alderman's Office,07/27/2021 11:45:03 AM,09/10/2021 11:15:46 AM,09/10/2021 11:15:46 AM,10716 S WESTERN AVE,,,60643,10716,S,WESTERN,AVE,false,false,,,75,19,,J048,1,22,2212,23,,11,3,7,1162211.542945,1833423.238845,41.698576142,-87.681685976,"(41.698576141884395, -87.68168597620954)",33,74,22212,314,42,19
