SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR21-01466233,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,DWM,08/18/2021 08:56:06 AM,05/09/2022 08:19:25 AM,05/09/2022 08:19:25 AM,3139 N OLEANDER AVE,Chicago,IL,60707,3139,N,OLEANDER,AVE,false,false,,,17,29,,X115,1,25,2511,29,,8,4,8,1125238.309319,1920015.033523,41.936887883,-87.81515523,"(41.9368878831188, -87.81515523040291)",51,17,4454,424,7,29
SR21-01465919,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/18/2021 08:22:59 AM,08/19/2021 10:00:24 AM,08/19/2021 10:00:24 AM,3018 W POPE JOHN PAUL II DR,,,60632,3018,W,POPE JOHN PAUL II,DR,true,false,,SR21-01453835,58,15,,I031,2,09,0921,10,,8,4,8,1156868.747794,1876055.008038,41.8156737,-87.700099883,"(41.815673699997255, -87.7000998825511)",56,55,22248,156,3,12
SR21-01462664,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/17/2021 02:58:38 PM,08/30/2021 09:51:22 AM,08/30/2021 09:51:22 AM,5430 W RICE ST,,,60651,5430,W,RICE,ST,false,false,,,25,37,,C020,2,15,1524,18,,14,3,8,1139807.74748,1905203.164452,41.895988315,-87.761972279,"(41.895988315117, -87.76197227919043)",5,26,4299,562,45,37
SR21-01461783,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/17/2021 01:28:55 PM,08/17/2021 04:45:34 PM,08/17/2021 04:45:34 PM,1480 W BYRON ST,,,60613,1480,W,BYRON,ST,false,false,,,6,47,,M013,2,19,1922,44,,13,3,8,1165432.575106,1925991.393844,41.952525618,-87.667264366,"(41.95252561831204, -87.66726436626438)",53,57,21186,724,18,46
SR21-01461625,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/17/2021 01:10:46 PM,08/18/2021 10:39:36 AM,08/18/2021 10:39:36 AM,5945 W 64TH PL,,,60638,5945,W,64TH,PL,false,false,,,64,13,,B037,1,08,0812,45,,13,3,8,1137722.893511,1861086.039238,41.774961936,-87.770690977,"(41.77496193559228, -87.77069097694752)",7,62,22268,266,15,13
SR21-01460370,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,spot-open311-Chicago+Works,08/17/2021 11:07:55 AM,08/17/2021 12:58:53 PM,08/17/2021 12:58:53 PM,1221 W GRANVILLE AVE,Chicago,IL,60660,1221,W,GRANVILLE,AVE,false,false,,,77,48,,M007,3,24,2433,25,,11,3,8,1166907.717181,1941260.925385,41.994394123,-87.66140145,"(41.99439412258073, -87.66140144974281)",14,76,4451,536,16,48
SR21-01459494,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/17/2021 09:45:35 AM,08/18/2021 11:25:48 AM,08/18/2021 11:25:48 AM,742 N LATROBE AVE,,,60644,742,N,LATROBE,AVE,false,false,,,25,37,,C021,2,15,1524,17,,9,3,8,1141139.083125,1904594.577127,41.894293845,-87.757097504,"(41.894293845222236, -87.7570975041099)",32,26,22216,673,45,37
SR21-01459297,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/17/2021 09:26:35 AM,04/18/2022 12:12:02 PM,04/18/2022 12:12:02 PM,1335 N CENTRAL AVE,,,60651,1335,N,CENTRAL,AVE,false,false,,,25,37,,C019,3,25,2532,5,,9,3,8,1138836.109915,1908477.167778,41.904990278,-87.765461359,"(41.90499027845183, -87.7654613587592)",5,26,4299,599,45,37
SR21-01457933,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,spot-open311-Chicago+Works,08/17/2021 12:07:04 AM,08/17/2021 12:59:34 PM,08/17/2021 12:59:34 PM,1215 W GRANVILLE AVE,Chicago,IL,60660,1215,W,GRANVILLE,AVE,false,false,,,77,48,,M007,3,24,2433,25,,0,3,8,1166970.196755,1941173.418189,41.994152655,-87.66117415,"(41.99415265537323, -87.66117414976604)",14,76,4451,536,16,48
SR21-01455962,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 04:33:49 PM,10/13/2021 01:09:52 PM,10/13/2021 01:09:52 PM,2729 W 85TH ST,,,60652,2729,W,85TH,ST,false,false,,,70,18,,J042,3,08,0835,34,,16,2,8,1159569.019027,1848192.96409,41.73916125,-87.690958178,"(41.739161249700906, -87.69095817825358)",8,69,4300,217,30,18
SR21-01455550,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,E-Mail,08/16/2021 03:48:19 PM,08/16/2021 06:45:07 PM,08/16/2021 06:45:07 PM,2912 W 103RD ST,,,60655,2912,W,103RD,ST,false,false,,,72,19,,I046,1,22,2211,6,,15,2,8,1158663.142642,1836292.038696,41.706521586,-87.694600691,"(41.70652158599584, -87.69460069143955)",33,71,4447,553,42,19
SR21-01454279,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 01:43:50 PM,08/18/2021 11:37:30 AM,08/18/2021 11:37:30 AM,133 W 107TH ST,,,60628,133,W,107TH,ST,false,false,,,49,34,,P048,1,05,0513,39,,13,2,8,1177128.105858,1833927.353398,41.699636822,-87.627053738,"(41.69963682214458, -87.62705373815844)",19,45,21861,524,22,11
SR21-01453816,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/16/2021 01:06:20 PM,08/18/2021 07:07:37 AM,08/18/2021 07:07:37 AM,2052 E 80TH ST,,,60617,2052,E,80TH,ST,false,false,,,46,8,,V041,1,04,0414,36,,13,2,8,1191523.841604,1852387.331395,41.749956794,-87.57374698,"(41.74995679365522, -87.57374698021569)",25,42,21202,507,35,10
SR21-01453280,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 12:22:16 PM,09/17/2021 12:44:04 PM,09/17/2021 12:44:04 PM,4231 W HIRSCH ST,,,60651,4231,W,HIRSCH,ST,false,false,,,23,26,,F019,3,25,2534,19,,12,2,8,1147780.523483,1908900.087106,41.90598363,-87.732594533,"(41.90598363028359, -87.73259453287882)",5,24,4299,286,49,36
SR21-01452821,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Canceled,Mobile Device,08/16/2021 11:36:39 AM,08/16/2021 05:56:57 PM,08/16/2021 05:56:57 PM,6039 W ROSCOE ST,,,60634,6039,W,ROSCOE,ST,false,false,,,17,36,,A014,3,16,1633,18,,11,2,8,1135361.119842,1921898.982429,41.941883716,-87.777906937,"(41.94188371633124, -87.7779069370436)",52,17,22254,459,44,30
SR21-01452794,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 11:34:48 AM,09/03/2021 09:49:27 AM,09/03/2021 09:49:27 AM,3839 W WILCOX ST,,,60624,3839,W,WILCOX,ST,false,false,,,26,28,,G023,2,11,1122,37,,11,2,8,1150648.166942,1898979.12647,41.87870389,-87.722320067,"(41.87870389026555, -87.72232006664991)",30,27,21572,736,23,28
SR21-01452363,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 10:59:54 AM,08/17/2021 11:45:35 AM,08/17/2021 11:45:35 AM,1329 W ESTES AVE,,,60626,1329,W,ESTES,AVE,false,false,,,1,49,,M005,2,24,2423,27,,10,2,8,1166118.109797,1947331.378359,42.011068531,-87.664131434,"(42.01106853143977, -87.66413143402991)",9,10,21853,66,5,49
SR21-01452134,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 10:44:26 AM,08/16/2021 11:57:15 AM,08/16/2021 11:57:15 AM,7550 S CREGIER AVE,,,60649,7550,S,CREGIER,AVE,false,false,,,43,8,,U040,1,04,0414,20,,10,2,8,1189435.891878,1855046.789914,41.757304914,-87.581312826,"(41.757304914497794, -87.5813128264589)",24,39,22538,188,35,10
SR21-01451445,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 09:47:03 AM,09/02/2021 06:32:16 AM,09/02/2021 06:32:16 AM,11610 S ADA ST,,,60643,11610,S,ADA,ST,true,false,,SR21-00746757,53,34,,M050,2,05,0524,1,,9,2,8,1169343.141995,1827698.039379,41.682714215,-87.65573836,"(41.682714214644356, -87.65573836018771)",13,50,22212,642,22,21
SR21-01451321,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 09:34:19 AM,08/16/2021 09:46:02 AM,08/16/2021 09:46:02 AM,3018 W POPE JOHN PAUL II DR,,,60632,3018,W,POPE JOHN PAUL II,DR,false,false,,,58,15,,I031,2,09,0921,10,,9,2,8,1156868.747794,1876055.008038,41.8156737,-87.700099883,"(41.815673699997255, -87.7000998825511)",56,55,22248,156,3,12
SR21-01450692,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/16/2021 08:37:11 AM,09/20/2021 01:47:43 PM,09/20/2021 01:47:43 PM,3505 W MONTROSE AVE,,,60618,3505,W,MONTROSE,AVE,false,false,,,16,35,,H012,2,17,1723,20,,8,2,8,1152186.143953,1928946.787815,41.9609076,-87.715880623,"(41.96090759955669, -87.7158806233949)",39,16,21538,56,12,33
SR21-01448530,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/15/2021 06:18:12 PM,08/16/2021 09:07:44 AM,08/16/2021 09:07:44 AM,2734 S HAMLIN AVE,,,60623,2734,S,HAMLIN,AVE,false,false,,,30,22,,G028,3,10,1031,25,,18,1,8,1151417.363667,1885403.699279,41.841436252,-87.719851881,"(41.841436251875464, -87.71985188125919)",57,32,21569,227,28,22
SR21-01447852,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/15/2021 02:54:30 PM,04/15/2022 09:54:06 AM,04/15/2022 09:54:06 AM,1930 W CRYSTAL ST,,,60622,1930,W,CRYSTAL,ST,false,false,,,24,1,,L019,2,14,1424,5,,14,1,8,1163161.857815,1908418.582422,41.904352856,-87.676106741,"(41.904352855978345, -87.67610674060553)",4,25,21560,481,41,1
SR21-01446373,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/15/2021 08:04:02 AM,08/15/2021 08:34:43 AM,08/15/2021 08:34:43 AM,4324 S WOOD ST,,,60609,4324,S,WOOD,ST,false,false,,,61,15,,L032,2,09,0924,5,,8,1,8,1164995.024484,1875892.944545,41.815060785,-87.670295692,"(41.81506078512305, -87.67029569248767)",37,59,14924,706,3,15
SR21-01441409,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/13/2021 09:07:32 PM,09/02/2021 11:42:43 AM,09/02/2021 11:42:43 AM,2112 W EASTWOOD AVE,,,60625,2112,W,EASTWOOD,AVE,false,false,,,4,47,,K011,1,19,1911,22,,21,6,8,1161560.616536,1930942.258892,41.966192734,-87.681359337,"(41.96619273379199, -87.6813593374951)",20,6,21849,665,18,47
SR21-01441283,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,DWM,08/13/2021 08:35:47 PM,08/30/2021 11:15:22 AM,08/30/2021 11:15:22 AM,6044 N DRAKE AVE,,,,6044,N,DRAKE,AVE,false,false,,,13,50,,H007,1,17,1711,25,,20,6,8,1151541.193956,1940112.872678,41.991560753,-87.717956901,"(41.991560753170056, -87.71795690143307)",50,13,4450,747,27,50
SR21-01441254,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/13/2021 08:29:02 PM,08/14/2021 09:02:14 AM,08/14/2021 09:02:14 AM,5820 W BERENICE AVE,,,60634,5820,W,BERENICE,AVE,false,false,,,15,38,,B013,3,16,1633,23,,20,6,8,1136762.529045,1925065.191798,41.950547088,-87.772679958,"(41.950547087853394, -87.77267995750904)",52,15,22254,311,19,38
SR21-01440030,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/13/2021 04:07:33 PM,08/15/2021 05:38:36 PM,08/15/2021 05:38:36 PM,3042 W 53RD PL,,,60632,3042,W,53RD,PL,false,false,,,63,14,,I034,2,09,0923,26,,16,6,8,1156809.818274,1869125.316373,41.796658889,-87.700503213,"(41.79665888913419, -87.70050321311096)",56,61,22248,777,8,14
SR21-01439834,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/13/2021 03:42:05 PM,09/10/2021 10:35:53 AM,09/10/2021 10:35:53 AM,1729 N WASHTENAW AVE,,,60647,1729,N,WASHTENAW,AVE,false,false,,,24,1,,J018,2,14,1421,31,,15,6,8,1158160.14146,1911516.786661,41.912958267,-87.694394649,"(41.91295826678174, -87.69439464922631)",1,25,22535,299,41,26
SR21-01439587,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/13/2021 03:18:35 PM,11/17/2021 12:51:57 PM,11/17/2021 12:51:57 PM,3109 N OLCOTT AVE,,,60707,3109,N,OLCOTT,AVE,false,false,,,17,29,,X115,1,25,2511,29,,15,6,8,1125629.912432,1919888.641736,41.936534544,-87.813718817,"(41.9365345438321, -87.813718817001)",51,17,4454,424,7,29
SR21-01438638,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/13/2021 01:41:00 PM,08/15/2021 11:04:18 AM,08/15/2021 11:04:18 AM,9204 S PAXTON AVE,,,60617,9204,S,PAXTON,AVE,false,false,,,48,7,,V044,1,04,0413,36,,13,6,8,1192361.767925,1844324.909215,41.727812437,-87.570938238,"(41.72781243746364, -87.57093823777606)",25,44,21202,492,37,5
SR21-01436855,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/13/2021 10:44:00 AM,11/03/2021 01:25:17 PM,11/03/2021 01:25:17 PM,7234 S TROY ST,,,60629,7234,S,TROY,ST,true,false,,SR21-00753581,66,18,,I039,3,08,0831,39,,10,6,8,1156556.756038,1856327.681408,41.761545399,-87.701775898,"(41.76154539861584, -87.70177589781169)",58,64,21867,349,30,18
SR21-01436015,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/13/2021 09:21:35 AM,08/16/2021 08:33:12 AM,08/16/2021 08:33:12 AM,11050 S MORGAN ST,,,60643,11050,S,MORGAN,ST,false,false,,,75,34,,N048,3,22,2234,21,,9,6,8,1171553.963514,1831326.414844,41.692623063,-87.647539661,"(41.69262306314641, -87.6475396607724)",13,74,22212,315,22,21
SR21-01432558,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/12/2021 03:53:17 PM,08/13/2021 09:28:27 AM,08/13/2021 09:28:27 AM,1158 W 112TH PL,,,60643,1158,W,112TH,PL,false,false,,,75,34,,N049,3,22,2234,32,,15,5,8,1170381.506121,1830231.05196,41.689642745,-87.65186396,"(41.68964274512955, -87.65186395975321)",13,74,22212,663,22,21
SR21-01432036,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/12/2021 02:59:50 PM,08/19/2021 10:03:33 AM,08/19/2021 10:03:33 AM,3010 S HARDING AVE,,,60623,3010,S,HARDING,AVE,false,false,,,30,22,,G028,3,10,1031,3,,14,5,8,1150448.918225,1884265.083555,41.83833067,-87.723435454,"(41.83833066978918, -87.7234354537514)",57,32,21569,234,28,22
SR21-01430926,Low Water Pressure Complaint,WBK,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,08/12/2021 01:17:01 PM,08/12/2021 09:20:49 PM,08/12/2021 09:20:49 PM,7565 W PRATT AVE,,,60631,7565,W,PRATT,AVE,false,false,,,9,41,,X106,1,16,1611,5,,13,5,8,1124801.244129,1944471.38567,42.004006068,-87.816219027,"(42.00400606844081, -87.81621902682123)",17,77,22243,654,29,41
SR21-01430675,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Alderman's Office,08/12/2021 12:49:21 PM,08/18/2021 09:22:22 AM,08/18/2021 09:22:22 AM,6351 S RHODES AVE,,,60637,6351,S,RHODES,AVE,false,false,,,42,20,,R037,1,03,0312,33,,12,5,8,1181075.877773,1862791.285226,41.778753052,-87.611712583,"(41.77875305244471, -87.61171258316053)",60,9,22260,332,4,20
SR21-01428583,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,08/12/2021 09:32:00 AM,08/13/2021 01:24:28 PM,08/13/2021 01:24:28 PM,1750 N KARLOV AVE,,,60639,1750,N,KARLOV,AVE,false,false,,,23,26,,F018,3,25,2534,22,,9,5,8,1148693.99041,1911528.742926,41.913179319,-87.729170992,"(41.913179319332734, -87.72917099204125)",2,24,22615,285,49,26
SR21-01428156,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/12/2021 08:54:00 AM,08/12/2021 09:29:42 AM,08/12/2021 09:29:42 AM,11308 S CARPENTER ST,,,60643,11308,S,CARPENTER,ST,false,false,,,75,34,,N049,3,22,2234,32,,8,5,8,1171267.391727,1829755.289656,41.688317899,-87.648634571,"(41.68831789914854, -87.64863457135735)",13,74,22212,663,22,21
SR21-01424689,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/11/2021 04:07:57 PM,08/19/2021 10:05:04 AM,08/19/2021 10:05:04 AM,1158 N LOREL AVE,,,60651,1158,N,LOREL,AVE,false,false,,,25,37,,C020,2,15,1524,23,,16,4,8,1140377.179241,1907426.379324,41.902078657,-87.75982626,"(41.90207865739772, -87.75982625978719)",5,26,4299,562,45,37
SR21-01423204,Low Water Pressure Complaint,WBK,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,08/11/2021 01:55:40 PM,08/12/2021 08:15:16 PM,08/12/2021 08:15:16 PM,3529 N ORANGE AVE,,,60634,3529,N,ORANGE,AVE,false,false,,,17,38,,W114,3,16,1631,9,,13,4,8,1122870.771907,1922607.349847,41.944040472,-87.823799839,"(41.94404047167406, -87.82379983945795)",52,17,22254,457,19,38
SR21-01421586,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/11/2021 11:48:42 AM,08/11/2021 07:23:04 PM,08/11/2021 07:23:04 PM,1140 N LOREL AVE,,,60651,1140,N,LOREL,AVE,false,false,,,25,37,,C020,2,15,1524,23,,11,4,8,1140383.363872,1907261.364622,41.901625724,-87.759807595,"(41.90162572410756, -87.75980759467099)",5,26,4299,562,45,37
SR21-01421446,Low Water Pressure Complaint,WBK,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,08/11/2021 11:39:39 AM,08/17/2021 08:41:18 AM,08/17/2021 08:41:18 AM,2134 E 95TH ST,,,60617,2134,E,95TH,ST,false,false,,,51,7,,V044,1,04,0413,36,,11,4,8,1192238.619957,1842406.735802,41.722551775,-87.571451531,"(41.72255177492606, -87.57145153129177)",25,48,21202,252,37,5
SR21-01420780,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/11/2021 11:01:58 AM,08/12/2021 12:01:16 PM,08/12/2021 12:01:16 PM,4435 S WOLCOTT AVE,,,60609,4435,S,WOLCOTT,AVE,false,false,,,61,15,,L032,2,09,0924,5,,11,4,8,1164509.135148,1875126.163853,41.812966925,-87.672099653,"(41.8129669248195, -87.67209965302918)",37,59,14924,706,3,15
SR21-01420365,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,08/11/2021 10:31:46 AM,08/17/2021 08:45:08 AM,08/17/2021 08:45:08 AM,9720 S HOUSTON AVE,,,60617,9720,S,HOUSTON,AVE,false,false,,,51,10,,W045,3,04,0431,7,,10,4,8,1198126.391403,1840932.788726,41.718362125,-87.549934948,"(41.718362124557196, -87.54993494785111)",25,48,21202,526,47,6
SR21-01418534,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/11/2021 08:08:02 AM,08/11/2021 04:30:47 PM,08/11/2021 04:30:47 PM,3018 W POPE JOHN PAUL II DR,,,60632,3018,W,POPE JOHN PAUL II,DR,false,false,,,58,15,,I031,2,09,0921,10,,8,4,8,1156868.747794,1876055.008038,41.8156737,-87.700099883,"(41.815673699997255, -87.7000998825511)",56,55,22248,156,3,12
SR21-01415267,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,DWM,08/10/2021 05:25:55 PM,08/18/2021 10:34:13 AM,08/18/2021 10:34:13 AM,3836 S Lowe AVE,,,,3836,S,Lowe,AVE,false,false,,,60,11,,O030,1,09,0915,24,,17,3,8,1172515.582458,1879303.011478,41.824255788,-87.642608679,"(41.82425578844416, -87.64260867892907)",37,58,14924,172,48,7
SR21-01415232,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/10/2021 05:19:38 PM,08/11/2021 08:09:33 AM,08/11/2021 08:09:33 AM,2150 N KILBOURN AVE,,,60639,2150,N,KILBOURN,AVE,false,false,,,20,36,,E017,2,25,2522,12,,17,3,8,1145964.49275,1914124.372747,41.920354312,-87.739132591,"(41.92035431189525, -87.73913259073284)",2,21,22615,75,44,26
SR21-01414730,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,08/10/2021 04:10:27 PM,08/11/2021 05:08:44 AM,08/11/2021 05:08:44 AM,4036 W WILCOX ST,,,60624,4036,W,WILCOX,ST,false,false,,,26,28,,F023,1,11,1115,26,,16,3,8,1149352.350766,1899095.95818,41.879049706,-87.727075055,"(41.87904970604499, -87.72707505541051)",30,27,21572,675,23,28
SR21-01414671,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/10/2021 04:03:42 PM,08/11/2021 09:26:44 AM,08/11/2021 09:26:44 AM,11610 S ADA ST,,,60643,11610,S,ADA,ST,false,false,,,53,34,,M050,2,05,0524,1,,16,3,8,1169343.141995,1827698.039379,41.682714215,-87.65573836,"(41.682714214644356, -87.65573836018771)",13,50,22212,642,22,21
SR21-01414087,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/10/2021 03:01:04 PM,08/11/2021 01:05:32 PM,08/11/2021 01:05:32 PM,4125 N MCVICKER AVE,,,60634,4125,N,MCVICKER,AVE,false,false,,,15,38,,A012,2,16,1624,21,,15,3,8,1135347.80929,1926921.883813,41.955667318,-87.777836207,"(41.9556673175603, -87.77783620745146)",52,15,22254,131,19,38
SR21-01413080,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Internet,08/10/2021 01:13:38 PM,08/11/2021 11:30:14 AM,08/11/2021 11:30:14 AM,6557 S TROY ST,,,60629,6557,S,TROY,ST,false,false,,,66,17,,I037,3,08,0831,12,,13,3,8,1156614.248672,1860760.878037,41.77370961,-87.701445812,"(41.77370961006076, -87.70144581210974)",58,64,21867,382,31,15
SR21-01408100,Low Water Pressure Complaint,WBK,,DWM - Department of Water Management,Completed,Mobile Device,08/09/2021 06:03:57 PM,08/10/2021 10:27:55 AM,08/10/2021 10:27:55 AM,8642 S KENNETH AVE,,,60652,8642,S,KENNETH,AVE,false,false,,,70,18,,E042,3,08,0834,3,,18,2,8,1148192.181757,1846684.241039,41.735246511,-87.732679998,"(41.735246511090146, -87.73267999811463)",8,69,4300,197,30,18
SR21-01407917,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,E-Mail,08/09/2021 05:30:28 PM,08/09/2021 07:28:38 PM,08/09/2021 07:28:38 PM,10802 S HALE AVE,,,60643,10802,S,HALE,AVE,false,false,,,75,19,,L048,1,22,2212,43,,17,2,8,1165611.142123,1832987.538978,41.69730925,-87.669250542,"(41.69730924951012, -87.66925054218835)",13,74,22212,380,42,19
SR21-01407913,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,E-Mail,08/09/2021 05:29:52 PM,08/09/2021 07:12:46 PM,08/09/2021 07:12:46 PM,10800 S HALE AVE,,,60643,10800,S,HALE,AVE,false,false,,,75,19,,L048,1,22,2212,43,,17,2,8,1165608.89301,1833017.789293,41.697392309,-87.669257923,"(41.69739230907925, -87.66925792323786)",13,74,22212,380,42,19
SR21-01407909,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,E-Mail,08/09/2021 05:29:26 PM,08/09/2021 07:09:02 PM,08/09/2021 07:09:02 PM,10753 S HALE AVE,,,60643,10753,S,HALE,AVE,false,false,,,75,19,,L048,1,22,2212,43,,17,2,8,1165772.975026,1833134.168426,41.6977082,-87.668653855,"(41.69770819984589, -87.66865385506087)",13,74,22212,380,42,19
SR21-01407905,Low Water Pressure Complaint,WBK,DWM - Department of Water Management,DWM - Department of Water Management,Completed,E-Mail,08/09/2021 05:28:32 PM,08/09/2021 07:04:44 PM,08/09/2021 07:04:44 PM,10762 S HALE AVE,,,60643,10762,S,HALE,AVE,false,false,,,75,19,,L048,1,22,2212,43,,17,2,8,1165608.574658,1833048.013795,41.697475257,-87.669258236,"(41.697475256962626, -87.66925823561863)",13,74,22212,380,42,19
SR21-01407681,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/09/2021 04:52:07 PM,08/17/2021 12:14:25 PM,08/17/2021 12:14:25 PM,5808 S WASHTENAW AVE,,,60629,5808,S,WASHTENAW,AVE,true,false,,SR21-01407000,63,16,,J035,2,08,0824,23,,16,2,8,1159298.177267,1865970.14263,41.787950033,-87.691464482,"(41.78795003317271, -87.6914644815678)",58,61,21867,112,2,15
SR21-01407596,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/09/2021 04:41:40 PM,08/27/2021 11:01:05 AM,08/27/2021 11:01:05 AM,2831 N PARKSIDE AVE,,,60634,2831,N,PARKSIDE,AVE,false,false,,,19,31,,B015,1,25,2514,3,,16,2,8,1138297.394811,1918385.619765,41.932189966,-87.767199983,"(41.93218996608926, -87.76719998310674)",52,19,22254,82,17,31
SR21-01407415,Low Water Pressure Complaint,WBK,311 City Services,DWM - Department of Water Management,Completed,Phone Call,08/09/2021 04:20:47 PM,08/10/2021 09:58:45 AM,08/10/2021 09:58:45 AM,3122 W HOMER ST,,,60647,3122,W,HOMER,ST,false,false,,,22,1,,I018,2,14,1421,17,,16,2,8,1154931.5833,1912858.35603,41.916705033,-87.706219619,"(41.91670503342131, -87.70621961893954)",1,23,22535,386,41,26
