SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-00103699,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,01/19/2022 08:36:34 PM,01/19/2022 09:21:24 PM,01/19/2022 09:21:24 PM,5808 W CORNELIA AVE,,,60634,5808,W,CORNELIA,AVE,false,false,,,15,36,,B014,3,16,1633,17,,20,4,1,1136980.179728,1922749.423502,41.944188474,-87.771935634,"(41.94418847361048, -87.77193563418348)",52,15,22254,342,44,30
SR22-00103645,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/19/2022 08:22:38 PM,01/20/2022 07:49:41 AM,01/20/2022 07:49:41 AM,5721 S MASSASOIT AVE,,,60638,5721,S,MASSASOIT,AVE,false,false,,,56,23,,B035,1,08,0811,29,,20,4,1,1139099.393809,1865984.289757,41.788378786,-87.765526243,"(41.78837878573539, -87.76552624268743)",7,53,22268,590,6,13
SR22-00103633,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/19/2022 08:18:14 PM,01/20/2022 01:54:10 AM,01/20/2022 01:54:10 AM,2423 S PULASKI RD,,,60623,2423,S,PULASKI,RD,true,false,,SR22-00103568,30,22,,G027,1,10,1013,4,,20,4,1,1150174.416022,1887495.810404,41.847201545,-87.724358686,"(41.847201544986426, -87.72435868628268)",57,32,21569,771,28,22
SR22-00103568,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/19/2022 07:58:40 PM,01/20/2022 01:54:10 AM,01/20/2022 01:54:10 AM,2423 S PULASKI RD,,,60623,2423,S,PULASKI,RD,false,false,,,30,22,,G027,1,10,1013,4,,19,4,1,1150174.416022,1887495.810404,41.847201545,-87.724358686,"(41.847201544986426, -87.72435868628268)",57,32,21569,771,28,22
SR22-00102804,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 04:49:13 PM,01/19/2022 05:08:57 PM,01/19/2022 05:08:57 PM,2443 S TRUMBULL AVE,,,60623,2443,S,TRUMBULL,AVE,false,false,,,30,22,,H027,2,10,1024,22,,16,4,1,1153883.642001,1887391.788001,41.846843111,-87.710748512,"(41.84684311102199, -87.71074851213868)",57,32,21569,755,28,22
SR22-00102764,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/19/2022 04:43:01 PM,01/19/2022 05:51:23 PM,01/19/2022 05:51:23 PM,1355 S LOOMIS ST,,,60608,1355,S,LOOMIS,ST,false,false,,,28,25,,M025,3,12,1233,29,,16,4,1,1167319.05373,1893609.405658,41.863626946,-87.661262305,"(41.863626946485674, -87.66126230459388)",43,29,14920,96,26,28
SR22-00102723,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 04:37:31 PM,01/19/2022 05:08:19 PM,01/19/2022 05:08:19 PM,2542 S TRUMBULL AVE,,,60623,2542,S,TRUMBULL,AVE,false,false,,,30,22,,H027,2,10,1024,18,,16,4,1,1153712.533654,1886700.118143,41.844948488,-87.711394863,"(41.84494848769808, -87.71139486267484)",57,32,21569,755,28,22
SR22-00102709,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/19/2022 04:36:09 PM,01/19/2022 05:53:29 PM,01/19/2022 05:53:29 PM,1363 S LOOMIS ST,,,60608,1363,S,LOOMIS,ST,true,false,,SR22-00102577,28,25,,M025,3,12,1233,29,,16,4,1,1167287.167428,1893687.565615,41.863842109,-87.661377111,"(41.86384210896791, -87.66137711101555)",43,29,14920,96,26,28
SR22-00102618,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 04:24:18 PM,01/19/2022 05:07:26 PM,01/19/2022 05:07:26 PM,2403 S TRUMBULL AVE,,,60623,2403,S,TRUMBULL,AVE,false,false,,,30,22,,H027,2,10,1024,22,,16,4,1,1153820.885681,1887770.963444,41.847884862,-87.710968743,"(41.84788486207339, -87.71096874297639)",57,32,21569,755,28,22
SR22-00102577,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/19/2022 04:18:38 PM,01/19/2022 05:53:29 PM,01/19/2022 05:53:29 PM,1363 S LOOMIS ST,,,60608,1363,S,LOOMIS,ST,false,false,,,28,25,,M025,3,12,1233,29,,16,4,1,1167287.167428,1893687.565615,41.863842109,-87.661377111,"(41.86384210896791, -87.66137711101555)",43,29,14920,96,26,28
SR22-00101306,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Open,Phone Call,01/19/2022 01:43:28 PM,12/02/2022 01:05:25 PM,,2890 N CLYBOURN AVE,,,60618,2890,N,CLYBOURN,AVE,false,false,,,5,32,,K015,3,19,1931,28,,13,4,1,1161930.559861,1919078.142557,41.933629223,-87.680331481,"(41.93362922347735, -87.68033148120922)",39,46,21538,616,41,32
SR22-00100056,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 11:08:38 AM,01/19/2022 11:56:37 AM,01/19/2022 11:56:37 AM,4948 W QUINCY ST,,,60644,4948,W,QUINCY,ST,false,false,,,25,28,,D023,3,15,1533,1,,11,4,1,1143348.823407,1898574.09992,41.877731919,-87.74913223,"(41.87773191904695, -87.74913222957584)",32,26,22216,69,23,28
SR22-00100036,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/19/2022 11:06:20 AM,01/19/2022 01:43:06 PM,01/19/2022 01:43:06 PM,3234 W 61ST ST,,,60629,3234,W,61ST,ST,false,false,,,66,23,,H036,2,08,0823,15,,11,4,1,1155686.979323,1864043.983288,41.782737588,-87.704757045,"(41.782737587912884, -87.70475704464437)",58,64,21867,344,6,14
SR22-00099887,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 10:50:52 AM,01/19/2022 11:36:38 AM,01/19/2022 11:36:38 AM,5808 W CORNELIA AVE,,,60634,5808,W,CORNELIA,AVE,false,false,,,15,36,,B014,3,16,1633,17,,10,4,1,1136980.179728,1922749.423502,41.944188474,-87.771935634,"(41.94418847361048, -87.77193563418348)",52,15,22254,342,44,30
SR22-00099627,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 10:21:58 AM,01/19/2022 10:59:26 AM,01/19/2022 10:59:26 AM,1550 S CLARK ST,,,60605,1550,S,CLARK,ST,false,false,,,33,25,,P025,3,01,0131,27,,10,4,1,1175516.876885,1892638.784357,41.860783449,-87.631198005,"(41.8607834493431, -87.63119800450743)",35,34,21194,330,26,8
SR22-00098591,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 08:20:23 AM,01/19/2022 08:52:53 AM,01/19/2022 08:52:53 AM,8030 S SOUTH CHICAGO AVE,,,60617,8030,S,SOUTH CHICAGO,AVE,false,false,,,45,8,,U041,1,04,0414,11,,8,4,1,1189313.712787,1851804.288695,41.748410127,-87.58186438,"(41.74841012681189, -87.58186437975681)",25,41,21202,431,35,10
SR22-00098459,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 08:02:26 AM,01/19/2022 08:51:40 AM,01/19/2022 08:51:40 AM,4618 S FAIRFIELD AVE,,,60632,4618,S,FAIRFIELD,AVE,false,false,,,58,15,,J032,2,09,0922,12,,8,4,1,1158742.101566,1873817.09465,41.809494493,-87.693289172,"(41.80949449335111, -87.69328917160469)",56,55,22248,85,3,12
SR22-00098008,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 06:18:58 AM,01/19/2022 06:29:07 AM,01/19/2022 06:29:07 AM,209 S LAVERGNE AVE,,,60644,209,S,LAVERGNE,AVE,false,false,,,25,28,,D023,3,15,1533,1,,6,4,1,1143402.439417,1898754.398615,41.878225679,-87.748930855,"(41.87822567944988, -87.74893085504576)",32,26,22216,69,23,28
SR22-00097948,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/19/2022 05:33:16 AM,01/19/2022 07:39:35 AM,01/19/2022 07:39:35 AM,213 S LAVERGNE AVE,,,60644,213,S,LAVERGNE,AVE,false,false,,,25,28,,D023,3,15,1533,1,,5,4,1,1143402.439417,1898731.897948,41.878163935,-87.748931418,"(41.87816393482344, -87.7489314175991)",32,26,22216,69,23,28
SR22-00097539,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 10:05:25 PM,01/18/2022 10:21:12 PM,01/18/2022 10:21:12 PM,5036 W QUINCY ST,,,60644,5036,W,QUINCY,ST,false,false,,,25,28,,D023,3,15,1533,31,,22,3,1,1142867.893464,1898666.236638,41.877993723,-87.750895809,"(41.87799372312808, -87.75089580879525)",32,26,22216,184,23,28
SR22-00097264,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,01/18/2022 08:14:31 PM,01/18/2022 08:36:51 PM,01/18/2022 08:36:51 PM,8600 S EAST END AVE,,,60617,8600,S,EAST END,AVE,false,false,,,45,8,,U042,1,04,0412,51,,20,3,1,1189039.650047,1848223.478488,41.738590604,-87.582983039,"(41.73859060387221, -87.58298303883169)",25,41,21202,431,35,10
SR22-00097126,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/18/2022 07:27:24 PM,01/18/2022 08:14:03 PM,01/18/2022 08:14:03 PM,2158 W OHIO ST,,,60612,2158,W,OHIO,ST,false,false,,,24,26,,K021,2,12,1221,32,,19,3,1,1161915.484948,1904015.372367,41.892296211,-87.680808021,"(41.8922962111209, -87.6808080205642)",28,25,21184,547,49,36
SR22-00097082,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 07:14:29 PM,01/18/2022 07:23:35 PM,01/18/2022 07:23:35 PM,2158 W OHIO ST,,,60612,2158,W,OHIO,ST,false,false,,,24,26,,K021,2,12,1221,32,,19,3,1,1161673.384696,1904062.349603,41.892430169,-87.681695843,"(41.89243016938029, -87.68169584255696)",28,25,21184,547,49,36
SR22-00096535,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/18/2022 05:04:45 PM,01/19/2022 10:10:11 AM,01/19/2022 10:10:11 AM,309 W SWANN ST,,,60609,309,W,SWANN,ST,false,false,,,37,3,,P032,2,09,0925,5,,17,3,1,1174911.506022,1873995.829524,41.809639201,-87.633977329,"(41.809639201314276, -87.6339773289945)",37,3,14924,189,9,8
SR22-00096481,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,DWM,01/18/2022 04:56:17 PM,01/19/2022 12:44:33 PM,01/19/2022 12:44:33 PM,5827 N MAGNOLIA AVE,,,,5827,N,MAGNOLIA,AVE,false,false,,,77,48,,M008,1,20,2013,40,,16,3,1,1166985.252962,1938847.338095,41.987769512,-87.661185922,"(41.987769511699106, -87.66118592229546)",14,76,4451,539,16,48
SR22-00096067,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 04:00:58 PM,01/18/2022 04:13:45 PM,01/18/2022 04:13:45 PM,2332 S TRUMBULL AVE,,,60623,2332,S,TRUMBULL,AVE,false,false,,,30,22,,H027,2,10,1024,22,,16,3,1,1153668.141549,1888128.037562,41.848867752,-87.711519834,"(41.848867752404516, -87.71151983404536)",57,32,21569,755,28,22
SR22-00095650,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 03:07:36 PM,01/18/2022 03:18:04 PM,01/18/2022 03:18:04 PM,2346 S TRUMBULL AVE,,,60623,2346,S,TRUMBULL,AVE,false,false,,,30,22,,H027,2,10,1024,22,,15,3,1,1153670.892374,1888002.537924,41.848523312,-87.711513073,"(41.84852331175142, -87.71151307334793)",57,32,21569,755,28,22
SR22-00094894,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,01/18/2022 01:47:48 PM,01/19/2022 12:23:07 PM,01/19/2022 12:23:07 PM,6755 W 63RD ST,,,60638,6755,W,63RD,ST,false,false,,,64,23,,Z137,1,08,0812,35,,13,3,1,1132247.418544,1861921.526168,41.777351223,-87.790744455,"(41.777351222560696, -87.79074445499936)",7,62,22268,336,6,13
SR22-00094155,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 12:32:42 PM,01/18/2022 12:42:07 PM,01/18/2022 12:42:07 PM,8501 S PRAIRIE AVE,,,60619,8501,S,PRAIRIE,AVE,false,false,,,44,6,,Q042,3,06,0632,31,,12,3,1,1179621.480497,1848649.737424,41.739980466,-87.617475884,"(41.7399804656122, -87.61747588371863)",61,40,21546,406,32,4
SR22-00094079,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,01/18/2022 12:25:08 PM,01/18/2022 12:54:41 PM,01/18/2022 12:54:41 PM,2647 N TROY ST,,,60647,2647,N,TROY,ST,false,false,,,22,32,,I016,1,14,1411,28,,12,3,1,1154997.094436,1917712.953453,41.930025126,-87.705848418,"(41.93002512568703, -87.70584841814201)",1,23,22535,549,40,35
SR22-00093966,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 12:14:03 PM,01/18/2022 08:09:58 PM,01/18/2022 08:09:58 PM,1657 W WINONA ST,,,60640,1657,W,WINONA,ST,false,false,,,3,40,,L010,3,20,2032,25,,12,3,1,1164114.242795,1934173.419668,41.975005462,-87.671878401,"(41.97500546198634, -87.67187840139313)",15,31,22616,610,24,40
SR22-00093707,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 11:47:03 AM,01/18/2022 12:58:25 PM,01/18/2022 12:58:25 PM,2720 N TROY ST,,,60647,2720,N,TROY,ST,false,false,,,22,32,,I016,1,14,1411,28,,11,3,1,1154825.322994,1918033.32886,41.930907708,-87.706471029,"(41.930907708499724, -87.70647102941787)",1,23,22535,549,40,35
SR22-00093540,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 11:29:25 AM,01/18/2022 11:44:01 AM,01/18/2022 11:44:01 AM,8515 S PRAIRIE AVE,,,60619,8515,S,PRAIRIE,AVE,false,false,,,44,6,,Q042,3,06,0632,31,,11,3,1,1179634.174039,1848517.138763,41.739616309,-87.617433418,"(41.739616309362155, -87.61743341808797)",61,40,21546,406,32,4
SR22-00093482,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/18/2022 11:24:29 AM,01/18/2022 01:33:31 PM,01/18/2022 01:33:31 PM,2219 W GRAND AVE,,,60612,2219,W,GRAND,AVE,false,false,,,24,26,,K021,2,12,1221,28,,11,3,1,1161420.141667,1903362.988209,41.890516337,-87.682645377,"(41.89051633718518, -87.68264537737103)",28,25,21184,546,49,27
SR22-00093396,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 11:12:44 AM,01/18/2022 06:49:57 PM,01/18/2022 06:49:57 PM,1436 W SUMMERDALE AVE,,,60640,1436,W,SUMMERDALE,AVE,false,false,,,77,48,,M009,1,20,2013,10,,11,3,1,1165603.542194,1935715.545671,41.979205422,-87.666357621,"(41.979205421702154, -87.66635762137787)",15,76,22616,540,16,48
SR22-00093301,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 11:01:53 AM,01/18/2022 11:14:34 AM,01/18/2022 11:14:34 AM,8515 S PRAIRIE AVE,,,60619,8515,S,PRAIRIE,AVE,false,false,,,44,6,,Q042,3,06,0632,31,,11,3,1,1179634.174039,1848517.138763,41.739616309,-87.617433418,"(41.739616309362155, -87.61743341808797)",61,40,21546,406,32,4
SR22-00093190,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 10:51:37 AM,01/18/2022 10:53:13 AM,01/18/2022 10:53:13 AM,8539 S PRAIRIE AVE,,,60619,8539,S,PRAIRIE,AVE,false,false,,,44,6,,Q042,3,06,0632,31,,10,3,1,1179624.157025,1848276.416538,41.738955968,-87.617477455,"(41.73895596754714, -87.61747745497281)",61,40,21546,406,32,4
SR22-00093130,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 10:46:22 AM,01/18/2022 10:47:12 AM,01/18/2022 10:47:12 AM,8509 S PRAIRIE AVE,,,60619,8509,S,PRAIRIE,AVE,false,false,,,44,6,,Q042,3,06,0632,31,,10,3,1,1179613.81868,1848579.215271,41.739787119,-87.617506105,"(41.73978711933033, -87.61750610460011)",61,40,21546,406,32,4
SR22-00093116,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/18/2022 10:45:25 AM,01/18/2022 10:46:46 AM,01/18/2022 10:46:46 AM,8517 S PRAIRIE AVE,,,60619,8517,S,PRAIRIE,AVE,false,false,,,44,6,,Q042,3,06,0632,31,,10,3,1,1179634.174039,1848485.939843,41.739530696,-87.617434369,"(41.739530695812704, -87.61743436898462)",61,40,21546,406,32,4
SR22-00091160,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/18/2022 06:53:54 AM,01/18/2022 08:01:59 AM,01/18/2022 08:01:59 AM,1550 S CLARK ST,,,60605,1550,S,CLARK,ST,false,false,,,33,25,,P025,3,01,0131,27,,6,3,1,1175516.876885,1892638.784357,41.860783449,-87.631198005,"(41.8607834493431, -87.63119800450743)",35,34,21194,330,26,8
SR22-00090692,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/17/2022 10:43:03 PM,01/17/2022 10:50:26 PM,01/17/2022 10:50:26 PM,3910 W FERDINAND ST,,,60624,3910,W,FERDINAND,ST,false,false,,,23,37,,G021,2,11,1122,3,,22,2,1,1150155.64132,1903116.275835,41.890066286,-87.724020679,"(41.89006628585742, -87.72402067899328)",30,24,21572,584,45,37
SR22-00088499,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/17/2022 01:06:50 PM,01/17/2022 01:28:39 PM,01/17/2022 01:28:39 PM,3748 W LAWRENCE AVE,,,60625,3748,W,LAWRENCE,AVE,false,false,,,14,35,,G010,1,17,1712,29,,13,2,1,1150337.058352,1931660.693882,41.968391107,-87.722607748,"(41.96839110738193, -87.72260774845216)",20,14,21849,120,12,33
SR22-00088403,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/17/2022 12:49:40 PM,01/17/2022 12:59:06 PM,01/17/2022 12:59:06 PM,4500 W 66TH ST,,,60629,4500,W,66TH,ST,false,false,,,65,13,,E037,3,08,0833,29,,12,2,1,1147461.445464,1860532.946698,41.773263771,-87.735004314,"(41.7732637710705, -87.7350043143053)",58,63,21867,6,15,13
SR22-00088221,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/17/2022 12:16:57 PM,01/17/2022 05:24:38 PM,01/17/2022 05:24:38 PM,2173 E 97TH ST,,,60617,2173,E,97TH,ST,false,false,,,51,7,,V045,3,04,0431,41,,12,2,1,1192309.825106,1841008.706424,41.718713714,-87.571236051,"(41.71871371366486, -87.57123605093572)",25,48,21202,252,37,5
SR22-00088087,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/17/2022 11:57:28 AM,01/17/2022 12:52:10 PM,01/17/2022 12:52:10 PM,5427 N KENMORE AVE,,,60640,5427,N,KENMORE,AVE,true,false,,SR22-00087459,77,48,,N009,2,20,2023,6,,11,2,1,1168381.282505,1936334.436624,41.98084387,-87.656124344,"(41.980843869968886, -87.65612434387084)",15,76,22616,93,16,48
SR22-00087717,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/17/2022 10:57:58 AM,01/17/2022 11:24:32 AM,01/17/2022 11:24:32 AM,5841 W OHIO ST,,,60644,5841,W,OHIO,ST,false,false,,,25,29,,B021,1,15,1512,26,,10,2,1,1137183.785325,1903306.448641,41.890831031,-87.771655302,"(41.89083103110492, -87.77165530198882)",32,26,22216,672,7,29
SR22-00087687,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/17/2022 10:53:16 AM,01/17/2022 11:50:33 AM,01/17/2022 11:50:33 AM,2211 W 117TH PL,,,60643,2211,W,117TH,PL,false,false,,,75,19,,K050,1,22,2212,49,,10,2,1,1163685.4875,1826742.055316,41.680211062,-87.676475616,"(41.680211062439064, -87.67647561551108)",13,74,22212,378,42,19
SR22-00087501,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/17/2022 10:20:27 AM,01/17/2022 11:53:29 AM,01/17/2022 11:53:29 AM,2222 E 97TH ST,,,60617,2222,E,97TH,ST,false,false,,,51,7,,V045,3,04,0431,40,,10,2,1,1192628.839032,1841152.516412,41.719100588,-87.570062964,"(41.71910058750496, -87.57006296354031)",25,48,21202,252,37,5
SR22-00087459,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/17/2022 10:14:04 AM,01/17/2022 12:52:10 PM,01/17/2022 12:52:10 PM,5427 N KENMORE AVE,,,60640,5427,N,KENMORE,AVE,false,false,,,77,48,,N009,2,20,2023,6,,10,2,1,1168381.282505,1936334.436624,41.98084387,-87.656124344,"(41.980843869968886, -87.65612434387084)",15,76,22616,93,16,48
SR22-00086181,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/16/2022 11:01:47 PM,01/17/2022 01:43:17 AM,01/17/2022 01:43:17 AM,2955 W MORSE AVE,,,60645,2955,W,MORSE,AVE,false,false,,,2,50,,I005,1,24,2411,11,,23,1,1,1155207.035659,1945514.090552,42.006308855,-87.704326896,"(42.00630885520746, -87.70432689615792)",12,20,22528,32,27,50
SR22-00085448,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,01/16/2022 06:10:35 PM,01/16/2022 08:06:22 PM,01/16/2022 08:06:22 PM,2341 W 18TH PL,,,60608,2341,W,18TH,PL,false,false,,,31,25,,K026,3,12,1234,9,,18,1,1,1160887.252524,1890891.776715,41.856305241,-87.684948372,"(41.856305241055985, -87.68494837227598)",43,33,14920,4,26,25
SR22-00085433,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/16/2022 06:06:21 PM,01/16/2022 07:18:28 PM,01/16/2022 07:18:28 PM,3746 W LAWRENCE AVE,,,60625,3746,W,LAWRENCE,AVE,false,false,,,14,35,,G010,1,17,1712,29,,18,1,1,1150356.133419,1931661.138387,41.968391954,-87.722537598,"(41.96839195399535, -87.72253759824629)",20,14,21849,120,12,33
SR22-00085355,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/16/2022 05:43:16 PM,01/16/2022 05:49:02 PM,01/16/2022 05:49:02 PM,2135 E 97TH ST,,,60617,2135,E,97TH,ST,false,false,,,51,7,,V045,3,04,0431,41,,17,1,1,1191933.692101,1840993.10975,41.718680043,-87.572614178,"(41.71868004317982, -87.57261417779854)",25,48,21202,252,37,5
SR22-00084625,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/16/2022 02:18:35 PM,01/16/2022 02:41:13 PM,01/16/2022 02:41:13 PM,4721 W WRIGHTWOOD AVE,,,60639,4721,W,WRIGHTWOOD,AVE,false,false,,,19,31,,E016,2,25,2521,29,,14,1,1,1144367.731809,1916893.958123,41.927984542,-87.744929632,"(41.927984541962616, -87.74492963171217)",2,19,22615,305,17,31
SR22-00084292,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/16/2022 12:48:16 PM,01/16/2022 04:02:08 PM,01/16/2022 04:02:08 PM,2010 N DAMEN AVE,,,60647,2010,N,DAMEN,AVE,false,false,,,22,32,,K017,3,14,1432,34,,12,1,1,1162623.141708,1913440.937741,41.918145867,-87.677944622,"(41.918145866903735, -87.67794462158666)",1,23,22535,178,40,32
SR22-00083930,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/16/2022 11:16:31 AM,01/16/2022 01:16:42 PM,01/16/2022 01:16:42 PM,3748 W LAWRENCE AVE,,,60625,3748,W,LAWRENCE,AVE,false,false,,,14,35,,G010,1,17,1712,29,,11,1,1,1150337.058352,1931660.693882,41.968391107,-87.722607748,"(41.96839110738193, -87.72260774845216)",20,14,21849,120,12,33
SR22-00083560,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,01/16/2022 09:19:47 AM,01/16/2022 08:47:17 PM,01/16/2022 08:47:17 PM,4721 W WRIGHTWOOD AVE,,,60639,4721,W,WRIGHTWOOD,AVE,false,false,,,19,31,,E016,2,25,2521,29,,9,1,1,1144367.731809,1916893.958123,41.927984542,-87.744929632,"(41.927984541962616, -87.74492963171217)",2,19,22615,305,17,31
SR22-00082816,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/15/2022 10:52:58 PM,01/15/2022 11:15:45 PM,01/15/2022 11:15:45 PM,9329 S COLFAX AVE,,,60617,9329,S,COLFAX,AVE,false,false,,,48,7,,W044,2,04,0423,35,,22,7,1,1195205.397666,1843473.889168,41.725407576,-87.560549718,"(41.72540757635971, -87.56054971784995)",25,44,21202,493,37,5
SR22-00082810,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/15/2022 10:51:57 PM,01/15/2022 11:15:10 PM,01/15/2022 11:15:10 PM,9356 S COLFAX AVE,,,60617,9356,S,COLFAX,AVE,false,false,,,48,7,,W044,2,04,0423,35,,22,7,1,1195066.142048,1843190.039733,41.724632097,-87.561069134,"(41.72463209711713, -87.56106913379348)",25,44,21202,493,37,5
SR22-00082683,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,01/15/2022 09:21:07 PM,01/15/2022 09:55:51 PM,01/15/2022 09:55:51 PM,1149P W VERNON PARK PL,,,60607,1149P,W,VERNON PARK,PL,false,false,,,28,25,,N024,3,12,1232,25,,21,7,1,1168719.409182,1896649.233985,41.871938282,-87.656033668,"(41.87193828181524, -87.65603366830503)",44,29,14917,87,26,34
SR22-00082494,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,01/15/2022 07:23:06 PM,01/15/2022 08:08:06 PM,01/15/2022 08:08:06 PM,9338 S COLFAX AVE,,,60617,9338,S,COLFAX,AVE,false,false,,,48,7,,W044,2,04,0423,35,,19,7,1,1195067.891728,1843381.78948,41.725158233,-87.561056424,"(41.72515823278128, -87.56105642366738)",25,44,21202,493,37,5
