SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-00215148,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:32:59 AM,09/09/2022 12:18:03 PM,09/09/2022 12:18:03 PM,1611 S RACINE AVE,,,60608,1611,S,RACINE,AVE,false,false,,,31,25,,N026,3,12,1235,17,,9,4,2,1168758.392508,1891987.147261,41.859144294,-87.656025588,"(41.859144293522554, -87.65602558780097)",43,33,14920,365,26,25
SR22-00215118,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:29:46 AM,09/09/2022 12:27:26 PM,09/09/2022 12:27:26 PM,2720 N SHEFFIELD AVE,,,60614,2720,N,SHEFFIELD,AVE,false,false,,,7,43,,N016,3,19,1935,31,,9,4,2,1169039.106634,1918373.437394,41.931543935,-87.654228553,"(41.93154393537132, -87.65422855270009)",16,68,21190,795,34,43
SR22-00215090,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:25:50 AM,09/09/2022 12:30:17 PM,09/09/2022 12:30:17 PM,1750 W PETERSON AVE,,,60660,1750,W,PETERSON,AVE,false,false,,,77,40,,L007,3,24,2433,27,,9,4,2,1163535.016838,1940092.534781,41.991259972,-87.673840805,"(41.99125997249215, -87.67384080512677)",14,76,4451,537,24,40
SR22-00215017,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:19:46 AM,09/06/2022 04:51:48 PM,09/06/2022 04:51:48 PM,2838 N PINE GROVE AVE,,,60657,2838,N,PINE GROVE,AVE,false,false,,,6,44,,O015,3,19,1934,23,,9,4,2,1172416.349272,1919406.983253,41.934305952,-87.641787219,"(41.93430595222317, -87.64178721855643)",22,57,4449,102,25,44
SR22-00214985,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:16:39 AM,09/06/2022 04:50:20 PM,09/06/2022 04:50:20 PM,7810 S CLAREMONT AVE,,,60620,7810,S,CLAREMONT,AVE,false,false,,,70,18,,K040,3,08,0835,12,,9,4,2,1162000.530363,1852721.277275,41.751537484,-87.681923905,"(41.75153748439486, -87.68192390497272)",59,69,21554,498,30,18
SR22-00214934,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:11:04 AM,09/06/2022 04:48:02 PM,09/06/2022 04:48:02 PM,3030 W 21ST PL,,,60623,3030,W,21ST,PL,false,false,,,30,24,,I026,2,10,1022,39,,9,4,2,1156401.036547,1889769.483007,41.853317324,-87.701445478,"(41.85331732435419, -87.70144547844976)",57,32,21569,201,14,24
SR22-00214877,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/09/2022 09:04:52 AM,02/10/2022 12:07:32 PM,02/10/2022 12:07:32 PM,3700 W CONGRESS PKWY,,,60624,3700,W,CONGRESS,PKWY,false,false,,,27,28,,G023,3,11,1133,15,,9,4,2,1151422.716442,1897414.968077,41.874396501,-87.719517128,"(41.874396500536726, -87.71951712780755)",30,28,21572,704,23,28
SR22-00179878,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Canceled,Internet,02/03/2022 02:17:44 AM,02/04/2022 09:19:07 AM,02/04/2022 09:19:07 AM,11030 S LANGLEY AVE,,,60628,11030,S,LANGLEY,AVE,false,false,,,50,9,,R048,1,05,0513,8,,2,5,2,1182977.176108,1831941.412309,41.694053516,-87.605698547,"(41.694053516471236, -87.60569854687644)",19,47,21861,254,43,11
SR22-00151506,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/28/2022 11:40:19 AM,09/06/2022 03:53:40 PM,09/06/2022 03:53:40 PM,1258 W BELMONT AVE,,,60657,1258,W,BELMONT,AVE,false,false,,,6,44,,M014,2,19,1924,13,,11,6,1,1167104.142077,1921472.948027,41.940090985,-87.661249892,"(41.94009098514436, -87.66124989209897)",22,57,4449,741,25,44
SR22-00144177,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,01/27/2022 10:01:05 AM,01/10/2023 02:54:45 PM,01/10/2023 02:54:45 PM,111 N STATE ST,,,60602,111,N,STATE,ST,false,false,,,32,34,,Q022,1,01,0111,10,,10,5,1,1176577.311402,1901006.003327,41.883719747,-87.627052709,"(41.883719746838814, -87.62705270852962)",41,38,14310,580,36,34
SR22-00134606,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/25/2022 02:39:38 PM,03/29/2022 12:05:17 PM,03/29/2022 12:05:17 PM,5107 W JACKSON BLVD,,,60644,5107,W,JACKSON,BLVD,false,false,,,25,28,,D023,3,15,1533,31,,14,3,1,1142046.893987,1898126.88185,41.876528914,-87.753923732,"(41.87652891416924, -87.7539237316083)",32,26,22216,184,23,28
SR22-00128785,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,01/24/2022 03:22:14 PM,01/28/2022 09:52:18 AM,01/28/2022 09:52:18 AM,121 N GREEN ST,,,60607,121,N,GREEN,ST,false,false,,,28,27,,N022,2,12,1224,45,,15,2,1,1170802.327609,1901004.157061,41.883843145,-87.64825884,"(41.883843144612015, -87.6482588397592)",44,29,14917,63,46,27
SR22-00109514,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,01/20/2022 09:12:52 PM,09/06/2022 03:09:33 PM,09/06/2022 03:09:33 PM,1771 W SUNNYSIDE AVE,,,60640,1771,W,SUNNYSIDE,AVE,false,false,,,3,47,,L011,1,19,1912,5,,21,5,1,1163669.34289,1929868.475787,41.963201933,-87.673636337,"(41.96320193295052, -87.67363633721975)",15,31,22616,576,18,47
SR22-00097091,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/18/2022 07:18:38 PM,09/06/2022 04:35:43 PM,09/06/2022 04:35:43 PM,4816 N ELSTON AVE,,,60630,4816,N,ELSTON,AVE,false,false,,,14,39,,E010,1,17,1712,11,,19,3,1,1145423.905777,1931602.474722,41.968326032,-87.740674814,"(41.96832603178544, -87.7406748140363)",48,14,21869,751,38,39
SR22-00094805,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/18/2022 01:39:27 PM,09/02/2022 02:58:32 PM,09/02/2022 02:58:32 PM,540 N MICHIGAN(L) AVE,,,60611,540,N,MICHIGAN(L),AVE,false,false,,,8,42,,Q021,3,18,1834,25,,13,3,1,1177306.818753,1903766.703701,41.891278746,-87.62429016,"(41.89127874646753, -87.62429016023289)",6,37,21182,626,36,42
SR22-00087799,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/17/2022 11:12:25 AM,01/18/2022 10:03:25 AM,01/18/2022 10:03:25 AM,8853 S THROOP ST,,,60620,8853,S,THROOP,ST,false,false,,,71,21,,M043,2,22,2222,50,,11,2,1,1169295.893601,1845872.325874,41.732588323,-87.655387548,"(41.73258832279121, -87.65538754787097)",59,70,21554,533,13,21
SR22-00075894,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,01/14/2022 10:06:51 AM,04/05/2022 10:45:47 AM,04/05/2022 10:45:47 AM,11 E JACKSON DR,,,60604,11,E,JACKSON,DR,false,false,,,32,4,,Q023,1,01,0113,21,,10,6,1,1176545.196779,1898954.558716,41.878091191,-87.627232613,"(41.87809119093883, -87.62723261324572)",29,38,14912,367,10,9
SR22-00075807,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,01/14/2022 09:58:46 AM,03/28/2022 10:36:57 AM,03/28/2022 10:36:57 AM,2934 N BROADWAY,,,60657,2934,N,BROADWAY,,false,false,,,6,44,,O015,3,19,1934,6,,9,6,1,1171657.863772,1919986.087407,41.935911793,-87.644557524,"(41.93591179265733, -87.64455752393316)",22,57,4449,684,25,44
SR22-00071521,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/13/2022 01:52:17 PM,03/14/2022 10:06:14 AM,03/14/2022 10:06:14 AM,5707 W NORTH AVE,,,60651,5707,W,NORTH,AVE,false,false,,,25,29,,B019,3,25,2531,4,,13,5,1,1137921.845861,1909945.254504,41.909035444,-87.768784292,"(41.90903544369927, -87.76878429214794)",5,26,22615,565,7,29
SR22-00067179,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,01/12/2022 10:13:53 PM,01/18/2022 12:08:16 PM,01/18/2022 12:08:16 PM,1561 N FREMONT ST,,,60642,1561,N,FREMONT,ST,false,false,,,8,2,,N019,2,18,1822,20,,22,4,1,1170006.510901,1910588.343797,41.910160155,-87.650901195,"(41.910160154873864, -87.65090119499533)",49,37,22620,108,11,2
SR22-00059263,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/11/2022 02:04:48 PM,02/09/2022 11:13:13 AM,02/09/2022 11:13:13 AM,55 E PEARSON ST,,,60611,55,E,PEARSON,ST,false,false,,,8,42,,Q020,3,18,1833,19,,14,3,1,1176745.782227,1905953.897195,41.897293218,-87.626284361,"(41.89729321841349, -87.62628436125105)",6,37,21182,104,36,42
SR22-00057779,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/11/2022 11:11:06 AM,09/02/2022 02:45:18 PM,09/02/2022 02:45:18 PM,3905 W WRIGHTWOOD AVE,,,60647,3905,W,WRIGHTWOOD,AVE,false,false,,,22,31,,G016,2,25,2524,39,,11,3,1,1149870.434119,1916920.140177,41.927950987,-87.724708392,"(41.927950986673864, -87.72470839172244)",1,23,22535,107,17,35
SR22-00026441,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/06/2022 08:46:29 AM,01/07/2022 01:52:30 PM,01/07/2022 01:52:30 PM,225 W DIVISION ST,,,60610,225,W,DIVISION,ST,false,false,,,8,27,,P020,2,18,1823,28,,8,5,1,1174177.063721,1908250.412229,41.903652679,-87.635650228,"(41.90365267915713, -87.63565022774371)",54,37,14926,148,46,27
SR22-00021160,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/05/2022 09:54:43 AM,09/02/2022 02:43:07 PM,09/02/2022 02:43:07 PM,2746 N CLYBOURN AVE,,,60614,2746,N,CLYBOURN,AVE,false,false,,,7,32,,L016,3,19,1931,24,,9,4,1,1162740.236565,1917525.962391,41.929352985,-87.677399602,"(41.92935298455747, -87.67739960228825)",16,68,21190,743,40,32
SR21-02247500,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/30/2021 04:02:01 PM,04/25/2022 04:13:59 PM,04/25/2022 04:13:59 PM,5233 N LINCOLN AVE,,,60625,5233,N,LINCOLN,AVE,false,false,,,4,40,,J009,1,20,2011,20,,16,5,12,1158648.350641,1934736.387712,41.976664325,-87.691962792,"(41.976664324511475, -87.69196279228646)",20,6,21849,29,24,40
SR21-02244620,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/30/2021 09:26:58 AM,01/07/2022 02:23:41 PM,01/07/2022 02:23:41 PM,7810 S CLAREMONT AVE,,,60620,7810,S,CLAREMONT,AVE,false,false,,,70,18,,K040,3,08,0835,12,,9,5,12,1162000.530363,1852721.277275,41.751537484,-87.681923905,"(41.75153748439486, -87.68192390497272)",59,69,21554,498,30,18
SR21-02239343,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/29/2021 09:30:10 AM,01/05/2022 03:11:10 PM,01/05/2022 03:11:10 PM,1516 S LAWNDALE AVE,,,60623,1516,S,LAWNDALE,AVE,false,false,,,29,24,,G025,1,10,1014,34,,9,4,12,1151879.505629,1892264.787373,41.860254842,-87.717975536,"(41.86025484236195, -87.71797553613463)",57,30,21569,33,14,24
SR21-02229956,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/27/2021 11:36:27 AM,01/31/2022 10:38:16 AM,01/31/2022 10:38:16 AM,3700 S KEDZIE AVE,,,60632,3700,S,KEDZIE,AVE,false,false,,,58,12,,H030,1,09,0911,11,,11,2,12,1155161.016463,1879662.370277,41.825607134,-87.706267637,"(41.825607133853936, -87.70626763656696)",56,55,22248,612,1,12
SR21-02229918,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/27/2021 11:30:17 AM,01/31/2022 10:36:15 AM,01/31/2022 10:36:15 AM,3700 S KEDZIE AVE,,,60632,3700,S,KEDZIE,AVE,false,false,,,58,12,,H030,1,09,0911,11,,11,2,12,1155161.016463,1879662.370277,41.825607134,-87.706267637,"(41.825607133853936, -87.70626763656696)",56,55,22248,612,1,12
SR21-02225945,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/26/2021 02:50:43 PM,05/13/2022 10:00:52 AM,05/13/2022 10:00:53 AM,3736 W 60TH PL,,,60629,3736,W,60TH,PL,false,false,,,65,23,,G036,2,08,0823,7,,14,1,12,1152318.9076,1864298.914702,41.783504059,-87.717098854,"(41.78350405943665, -87.71709885369388)",58,63,21867,339,6,23
SR21-02168282,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/14/2021 03:17:29 PM,04/25/2022 02:12:47 PM,04/25/2022 02:12:47 PM,73 W MONROE ST,,,60603,73,W,MONROE,ST,false,false,,,32,42,,P023,1,01,0112,9,,15,3,12,1175727.642799,1899789.336462,41.880400289,-87.630209336,"(41.88040028850965, -87.63020933635762)",34,38,14311,92,36,34
SR21-02157820,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,12/13/2021 08:56:33 AM,01/05/2022 03:30:27 PM,01/05/2022 03:30:27 PM,3504 N KOSTNER AVE,,,60641,3504,N,KOSTNER,AVE,false,false,,,16,30,,E014,3,17,1731,7,,8,2,12,1146354.824584,1922965.15613,41.944606809,-87.737472669,"(41.944606809043314, -87.7374726688767)",21,16,22618,328,21,30
SR21-02126045,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,12/07/2021 01:46:05 PM,04/25/2022 02:11:10 PM,04/25/2022 02:11:10 PM,42 W MADISON ST,,,60602,42,W,MADISON,ST,false,false,,,32,42,,P022,1,01,0112,33,,13,3,12,1175983.801136,1900407.278676,41.882090195,-87.629250144,"(41.8820901951826, -87.62925014415602)",41,38,14310,92,36,34
SR21-02120809,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,12/06/2021 02:58:50 PM,05/13/2022 10:15:51 AM,05/13/2022 10:15:51 AM,42 W MADISON ST,,,60602,42,W,MADISON,ST,false,false,,,32,42,,P022,1,01,0112,33,,14,2,12,1175983.801136,1900407.278676,41.882090195,-87.629250144,"(41.8820901951826, -87.62925014415602)",41,38,14310,92,36,34
SR21-02049722,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/23/2021 03:59:30 AM,12/03/2021 10:53:30 AM,12/03/2021 10:53:30 AM,10000 W OHARE AIRPORT,,,60666,10000,W,OHARE AIRPORT,,false,false,,,76,41,,,5,16,1654,27,,3,3,11,1101450.377652,1935493.180521,41.979723527,-87.902295894,"(41.97972352742503, -87.9022958937078)",38,75,16197,668,29,41
SR21-02049721,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/23/2021 03:57:37 AM,12/02/2021 12:21:12 PM,12/02/2021 12:21:12 PM,10000 W OHARE AIRPORT,,,60666,10000,W,OHARE AIRPORT,,false,false,,,76,41,,,5,16,1654,27,,3,3,11,1101450.377652,1935493.180521,41.979723527,-87.902295894,"(41.97972352742503, -87.9022958937078)",38,75,16197,668,29,41
SR21-01970540,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/09/2021 12:51:04 PM,11/17/2021 12:16:11 PM,11/17/2021 12:16:11 PM,7300 S KEDZIE AVE,,,60629,7300,S,KEDZIE,AVE,false,false,,,66,18,,H039,3,08,0835,42,,12,3,11,1155578.493563,1855432.321699,41.759108043,-87.705385312,"(41.75910804276156, -87.7053853119362)",58,64,21867,349,30,18
SR21-01970526,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/09/2021 12:49:03 PM,05/13/2022 10:22:39 AM,05/13/2022 10:22:39 AM,7300 S KEDZIE AVE,,,60629,7300,S,KEDZIE,AVE,false,false,,,66,18,,H039,3,08,0835,42,,12,3,11,1155578.493563,1855432.321699,41.759108043,-87.705385312,"(41.75910804276156, -87.7053853119362)",58,64,21867,349,30,18
SR21-01966202,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/08/2021 06:17:31 PM,11/17/2021 04:49:07 PM,11/17/2021 04:49:07 PM,1645 W SCHOOL ST,,,60657,1645,W,SCHOOL,ST,false,false,,,6,47,,L014,2,19,1922,11,,18,2,11,1164655.800472,1921864.720426,41.94121835,-87.670237168,"(41.94121835006488, -87.67023716811062)",22,57,4449,742,18,32
SR21-01952232,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/05/2021 04:29:00 PM,11/19/2021 11:11:38 AM,11/19/2021 11:11:38 AM,2139 W ADAMS ST,,,60612,2139,W,ADAMS,ST,false,false,,,28,27,,K023,2,12,1225,25,,16,6,11,1162012.841278,1898980.176118,41.878477171,-87.680591131,"(41.87847717095974, -87.68059113131218)",28,29,21184,89,46,27
SR21-01945777,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/04/2021 02:31:51 PM,12/03/2021 10:48:58 AM,12/03/2021 10:48:58 AM,3000 W 51ST ST,,,60632,3000,W,51ST,ST,false,false,,,63,14,,I033,2,09,0923,25,,14,5,11,1156229.653304,1870832.340394,41.8013549,-87.702584819,"(41.801354900009706, -87.70258481913788)",56,61,22248,763,8,14
SR21-01933753,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/02/2021 03:06:16 PM,12/06/2021 09:21:06 AM,12/06/2021 09:21:06 AM,1317 N WELLS ST,,,60610,1317,N,WELLS,ST,false,false,,,8,2,,P019,2,18,1821,28,,15,3,11,1174562.142014,1909206.787194,41.906268417,-87.634207129,"(41.90626841684424, -87.63420712947698)",54,37,14926,290,11,2
SR21-01924647,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,11/01/2021 10:21:13 AM,11/19/2021 02:51:34 PM,11/19/2021 02:51:34 PM,3521 W DEVON AVE,,,60659,3521,W,DEVON,AVE,false,false,,,13,50,,H007,1,17,1711,25,,10,2,11,1151752.683515,1942120.533303,41.997065707,-87.717125838,"(41.997065706517354, -87.71712583832041)",50,13,4450,747,27,50
SR21-01918531,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,10/30/2021 02:59:46 PM,05/13/2022 10:34:13 AM,05/13/2022 10:34:13 AM,315  ORD BLDG,,,60666,315,,ORD BLDG,,false,false,,,76,41,,,5,16,1653,27,,14,7,10,1102847.563866,1933521.026606,41.974292253,-87.897194347,"(41.974292252634115, -87.89719434661058)",38,75,16197,668,29,41
SR21-01916218,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,10/29/2021 08:48:13 PM,12/03/2021 10:43:52 AM,12/03/2021 10:43:52 AM,3900 W MAYPOLE AVE,,,60624,3900,W,MAYPOLE,AVE,false,false,,,26,28,,G022,2,11,1122,13,,20,6,10,1150322.174641,1900939.298589,41.88408918,-87.723465908,"(41.88408918032978, -87.72346590846212)",30,27,21572,658,23,28
SR21-01864790,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/21/2021 01:58:24 PM,12/01/2022 02:15:37 PM,12/01/2022 02:15:37 PM,121 N LA SALLE ST,,,60602,121,N,LA SALLE,ST,false,false,,,32,42,,P022,2,01,0122,10,,13,5,10,1175123.67269,1900995.500905,41.883723632,-87.632390857,"(41.88372363239417, -87.63239085658552)",41,38,14310,92,36,42
SR21-01816176,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,10/13/2021 11:39:51 AM,10/26/2021 09:01:35 AM,10/26/2021 09:01:35 AM,1850 W ROOSEVELT RD,,,60612,1850,W,ROOSEVELT,RD,false,false,,,28,27,,L024,3,12,1231,10,,11,4,10,1164192.657211,1894926.16248,41.867306834,-87.672701887,"(41.867306833521596, -87.67270188685309)",28,29,21184,5,46,27
SR21-01765596,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,10/04/2021 08:55:16 PM,05/13/2022 11:07:16 AM,05/13/2022 11:07:16 AM,7607 S SAINT LAWRENCE AVE,,,60619,7607,S,SAINT LAWRENCE,AVE,false,false,,,69,6,,R040,2,06,0624,14,,20,2,10,1181620.512501,1854659.054494,41.756424831,-87.609966664,"(41.7564248308564, -87.60996666419973)",61,67,21546,496,32,4
SR21-01713287,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/26/2021 01:11:09 PM,10/06/2021 01:25:34 PM,10/06/2021 01:25:34 PM,1606 W 76TH ST,,,60620,1606,W,76TH,ST,false,false,,,71,17,,L040,1,06,0611,26,,13,1,9,1166899.362233,1854327.976044,41.755843308,-87.663926151,"(41.75584330778506, -87.66392615149356)",59,70,21554,573,31,17
SR21-01680538,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/20/2021 04:44:46 PM,09/20/2021 04:46:00 PM,09/20/2021 04:46:00 PM,4555 N ELSTON AVE,,,60630,4555,N,ELSTON,AVE,false,false,,,14,39,,F011,2,17,1722,6,,16,2,9,1147359.3353,1930015.068416,41.963933112,-87.733599134,"(41.963933112295635, -87.7335991335717)",48,14,21869,257,38,39
SR21-01680195,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,Phone Call,09/20/2021 03:54:55 PM,12/02/2022 01:05:43 PM,,3048 W 26TH ST,,,60623,3048,W,26TH,ST,false,false,,,30,25,,I027,3,10,1033,15,,15,2,9,1156226.46507,1886688.789577,41.844867073,-87.702169325,"(41.8448670728552, -87.70216932495973)",57,32,21569,261,1,25
SR21-01643011,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/14/2021 02:48:43 PM,09/14/2021 02:49:52 PM,09/14/2021 02:49:52 PM,121 N LA SALLE ST,,,60602,121,N,LA SALLE,ST,false,false,,,32,42,,P022,2,01,0122,10,,14,3,9,1175123.67269,1900995.500905,41.883723632,-87.632390857,"(41.88372363239417, -87.63239085658552)",41,38,14310,92,36,42
SR21-01641909,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/14/2021 01:01:13 PM,06/16/2022 10:47:24 AM,06/16/2022 10:47:24 AM,3519 N CLARK ST,,,60657,3519,N,CLARK,ST,false,false,,,6,44,,N014,2,19,1924,38,,13,3,9,1168682.642659,1923741.918199,41.946283032,-87.655382471,"(41.94628303201631, -87.65538247081224)",22,57,4449,211,25,44
SR21-01632210,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/13/2021 11:09:41 AM,05/13/2022 11:28:03 AM,05/13/2022 11:28:03 AM,168 N MICHIGAN AVE,,,60601,168,N,MICHIGAN,AVE,false,false,,,32,42,,Q022,1,01,0111,42,,11,2,9,1177140.235926,1901524.91959,41.885130949,-87.624969895,"(41.88513094948587, -87.6249698954607)",42,38,14309,580,36,34
SR21-01604611,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/08/2021 05:42:04 PM,05/13/2022 11:33:26 AM,05/13/2022 11:33:26 AM,3519 N CLARK ST,,,60657,3519,N,CLARK,ST,false,false,,,6,44,,N014,2,19,1924,38,,17,4,9,1168682.642659,1923741.918199,41.946283032,-87.655382471,"(41.94628303201631, -87.65538247081224)",22,57,4449,211,25,44
SR21-01599119,Paid Sick Leave Violation,PSL,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/08/2021 09:19:20 AM,12/02/2022 11:06:19 AM,12/02/2022 11:06:19 AM,605 N MICHIGAN AVE,,,60611,605,N,MICHIGAN,AVE,false,false,,,8,42,,Q021,3,18,1834,35,,9,4,9,1177455.824199,1904317.939641,41.892787985,-87.623726199,"(41.892787985193976, -87.62372619895211)",6,37,21182,159,36,42
SR21-01598220,Paid Sick Leave Violation,PSL,,BACP - Business Affairs and Consumer Protection,Completed,Internet,09/08/2021 07:44:14 AM,06/08/2022 11:47:16 AM,06/08/2022 11:47:16 AM,68 W HUBBARD ST,,,60654,68,W,HUBBARD,ST,false,false,,,8,42,,P021,3,18,1831,32,,7,4,9,1175581.922286,1903309.023897,41.890061786,-87.630638574,"(41.89006178646564, -87.63063857405871)",55,37,4446,670,36,42
SR21-01571933,Paid Sick Leave Violation,PSL,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,09/03/2021 08:36:16 AM,09/09/2021 01:58:32 PM,09/09/2021 01:58:32 PM,300 S RIVERSIDE PLZ,,,60606,300,S,RIVERSIDE,PLZ,false,false,,,28,42,,O023,2,01,0121,16,,8,6,9,1173528.093311,1898887.902491,41.877975861,-87.638312586,"(41.87797586094649, -87.63831258599764)",46,29,14914,786,36,34
